account_id,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type,id_suspicious_activity_reported,id_identified_by_employee,id_account_activity_1w
1965,0,0,1,1,0,1,0,0,0,0,1,1,2,1,1,64,36,4,3,64631,711,no_money_launder,married,wire,false,false,true
1966,0,1,0,0,1,1,1,0,0,0,1,2,2,3,0,90,46,2,5,24459,737,no_money_launder,divorced,wire,false,false,true
1967,0,0,0,0,0,1,1,1,0,0,0,2,1,1,0,19,72,3,7,67030,695,no_money_launder,divorced,check,false,false,false
1968,0,1,1,0,1,1,0,1,0,0,1,2,1,2,6,413,29,2,9,56967,757,no_money_launder,divorced,check,true,false,false
1969,0,1,1,1,1,1,1,1,0,0,1,0,1,6,4,301,51,2,11,127864,737,no_money_launder,single,check,false,false,true
1970,0,1,1,1,0,0,1,1,0,0,1,1,2,2,0,79,31,1,13,40050,729,no_money_launder,married,wire,false,false,false
1971,0,1,0,1,0,0,1,1,0,0,1,1,2,0,0,351,38,1,15,136633,772,no_money_launder,married,wire,false,false,true
1972,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,41,8,29,15,58361,715,no_money_launder,married,check,false,false,false
1973,0,0,0,0,1,1,0,1,0,0,1,0,1,3,2,35,10,1,1,47644,626,no_money_launder,single,check,true,false,false
1974,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,28,38,5,4,78446,678,no_money_launder,single,check,false,false,false
1975,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,78,14,1,6,68395,752,no_money_launder,divorced,check,false,false,false
1976,0,0,1,0,0,0,0,1,0,0,0,2,1,4,0,259,15,5,18,66994,711,no_money_launder,divorced,check,false,false,true
1977,0,1,0,0,0,1,0,1,0,0,1,1,2,2,0,61,148,15,17,46871,799,no_money_launder,married,wire,false,false,true
1978,0,1,1,0,0,1,1,0,0,0,1,2,1,0,2,73,12,5,5,6977,714,no_money_launder,divorced,check,false,false,true
1979,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,80,14,5,5,33677,647,no_money_launder,married,check,false,false,true
1980,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,71,164,2,19,41681,764,no_money_launder,single,check,false,false,false
1981,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,105,139,2,1,72438,691,no_money_launder,married,check,false,false,true
1982,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,21,146,1,14,74672,711,no_money_launder,divorced,check,false,true,true
1983,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,118,21,17,1,58289,645,no_money_launder,divorced,check,false,false,false
1984,0,0,0,1,1,1,0,1,0,1,1,2,1,0,0,224,7,1,1,26316,633,no_money_launder,divorced,check,false,false,false
1985,0,1,0,0,0,1,1,0,0,1,1,2,1,2,0,34,19,2,6,68346,622,no_money_launder,divorced,check,false,false,false
1986,0,1,0,0,0,0,1,1,0,1,1,0,1,0,2,50,20,1,4,65052,697,no_money_launder,single,check,false,false,true
1987,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,234,25,4,10,15764,694,no_money_launder,married,check,false,false,true
1988,0,0,1,0,0,1,0,1,0,0,1,1,1,1,3,20,5,2,9,93071,669,no_money_launder,married,check,false,false,true
1989,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,63,6,1,5,10012,715,no_money_launder,married,check,false,false,false
1990,0,0,1,0,0,1,0,1,0,0,0,2,0,6,0,34,4,5,3,6688,699,no_money_launder,divorced,cash,false,false,false
1991,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,73,30,4,5,73797,744,no_money_launder,married,check,false,false,false
1992,0,0,0,1,0,0,1,1,0,0,0,1,1,0,7,94,123,5,16,70791,707,no_money_launder,married,check,false,false,false
1993,0,1,0,0,0,0,0,0,0,0,1,1,2,1,2,9,18,1,3,91041,716,no_money_launder,married,wire,false,false,false
1994,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,375,56,2,5,6527,623,no_money_launder,married,cash,false,false,false
1995,0,0,1,0,1,1,1,1,0,0,0,1,1,6,0,354,46,6,12,71176,685,no_money_launder,married,check,false,false,false
1996,0,1,0,0,0,1,0,1,0,0,1,0,1,6,1,122,1,5,25,70822,798,no_money_launder,single,check,false,false,true
1997,0,0,1,0,1,1,0,1,0,0,1,2,1,0,3,94,37,2,12,23299,720,no_money_launder,divorced,check,false,false,false
1998,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,335,15,5,3,12835,673,no_money_launder,married,check,false,false,true
1999,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,91,25,1,18,67440,669,no_money_launder,married,check,false,false,false
2000,0,0,1,0,1,0,1,1,0,0,0,2,2,1,1,89,110,2,7,67714,663,no_money_launder,divorced,wire,false,true,false
2001,0,1,1,0,1,1,0,1,1,0,1,2,1,0,0,11,29,1,14,48328,651,no_money_launder,divorced,check,false,true,false
2002,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,210,42,22,1,47456,734,no_money_launder,married,check,false,false,false
2003,0,1,1,0,1,1,1,0,0,0,0,1,2,4,0,25,176,4,13,32179,669,no_money_launder,married,wire,false,false,false
2004,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,20,4,5,9,120404,666,no_money_launder,married,check,false,false,false
2005,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,159,33,1,5,58995,702,no_money_launder,married,check,true,false,false
2006,0,0,1,0,0,1,0,1,0,0,1,1,1,0,4,35,147,1,11,71107,672,no_money_launder,married,check,false,false,false
2007,0,0,1,0,0,1,1,0,0,1,0,1,2,0,0,54,124,11,11,72355,770,no_money_launder,married,wire,false,false,false
2008,0,0,0,0,1,0,1,1,0,0,1,1,1,2,0,296,41,1,14,60045,652,no_money_launder,married,check,false,false,true
2009,0,0,1,0,0,1,1,0,0,0,1,1,1,4,0,228,31,1,29,124325,670,no_money_launder,married,check,false,false,true
2010,0,0,0,0,1,1,0,1,0,0,1,2,1,2,0,251,94,4,19,47364,744,no_money_launder,divorced,check,false,false,false
2011,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,86,11,4,10,53227,734,no_money_launder,divorced,check,false,false,true
2012,0,0,1,0,0,1,0,0,0,1,1,2,1,1,0,79,7,17,22,71946,711,no_money_launder,divorced,check,false,false,false
2013,0,0,0,0,0,0,1,0,0,0,1,1,2,2,5,17,97,2,10,71402,666,no_money_launder,married,wire,false,false,false
2014,0,0,1,0,0,1,0,0,0,0,1,0,2,1,1,97,176,3,3,98974,611,no_money_launder,single,wire,false,false,false
2015,0,0,0,1,1,1,1,1,0,0,1,1,2,2,7,55,19,11,14,93834,789,no_money_launder,married,wire,false,false,false
2016,0,0,1,0,1,1,0,0,0,0,1,1,1,5,0,71,18,5,11,68294,665,no_money_launder,married,check,false,false,false
2017,0,0,1,1,0,0,1,0,0,0,1,2,1,0,0,31,7,1,5,64802,730,no_money_launder,divorced,check,true,false,false
2018,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,77,169,4,25,70609,733,no_money_launder,single,check,false,false,true
2019,0,0,0,1,0,1,1,0,0,0,1,1,2,2,0,62,3,5,1,56120,727,no_money_launder,married,wire,false,false,false
2020,0,0,0,0,1,1,1,0,0,0,1,2,2,1,4,43,13,4,2,90078,728,no_money_launder,divorced,wire,false,true,false
2021,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,51,168,6,10,63508,738,no_money_launder,married,check,false,false,false
2022,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,74,48,1,12,5295,714,no_money_launder,married,check,true,false,true
2023,0,0,1,0,1,1,1,1,0,1,1,2,0,1,0,69,34,2,5,30339,717,no_money_launder,divorced,cash,false,false,true
2024,0,0,0,0,1,1,0,1,0,0,0,2,0,2,1,44,42,6,15,136279,708,no_money_launder,divorced,cash,false,false,false
2025,0,1,1,0,0,1,1,0,0,0,1,0,1,0,5,42,31,15,5,44247,651,no_money_launder,single,check,false,false,false
2026,0,1,0,0,0,1,0,0,0,0,0,1,1,0,6,46,159,1,4,5113,724,no_money_launder,married,check,false,false,true
2027,0,1,1,0,0,1,1,0,0,0,0,2,1,7,0,40,20,2,14,40357,671,no_money_launder,divorced,check,false,false,false
2028,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,155,182,3,4,67364,718,no_money_launder,married,check,false,false,false
2029,0,1,0,1,0,1,1,0,0,1,0,0,1,2,1,20,170,3,9,72966,687,no_money_launder,single,check,false,false,false
2030,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,430,23,1,16,64884,738,no_money_launder,married,check,false,false,false
2031,0,0,0,1,1,0,1,0,0,0,1,2,2,0,0,270,40,3,3,61726,612,no_money_launder,divorced,wire,false,false,true
2032,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,172,11,3,11,68359,710,no_money_launder,married,check,false,false,false
2033,0,0,0,0,0,1,0,0,0,0,1,2,1,4,0,26,28,4,14,65666,733,no_money_launder,divorced,check,false,false,false
2034,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0,183,41,2,9,30379,671,no_money_launder,divorced,wire,false,false,false
2035,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,64,35,4,28,49617,800,no_money_launder,married,check,false,false,false
2036,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,41,5,2,3,66802,623,no_money_launder,single,check,false,false,true
2037,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,1,30,3,5,74473,715,no_money_launder,divorced,check,false,false,false
2038,0,0,0,0,0,1,1,0,0,0,1,0,1,5,3,13,115,4,5,33304,729,no_money_launder,single,check,false,false,false
2039,0,0,1,0,0,0,1,0,0,1,1,0,1,0,3,175,14,34,1,65558,806,no_money_launder,single,check,false,false,false
2040,0,0,0,0,1,1,1,0,0,0,1,1,1,4,1,145,15,7,5,57222,700,no_money_launder,married,check,false,false,false
2041,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,3,50,2,3,6606,703,no_money_launder,married,check,false,false,true
2042,0,0,0,0,0,1,0,0,1,0,1,2,1,3,0,164,36,8,13,36028,720,no_money_launder,divorced,check,false,false,true
2043,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,79,2,4,5,90857,556,no_money_launder,married,check,false,false,false
2044,0,1,0,0,0,1,1,1,1,0,1,1,1,5,7,314,11,36,1,115823,613,no_money_launder,married,check,false,false,false
2045,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,31,33,3,4,65591,708,no_money_launder,single,check,false,false,false
2046,0,1,0,1,0,0,0,0,0,1,1,1,1,0,2,64,242,2,2,53849,723,no_money_launder,married,check,false,false,false
2047,0,0,0,0,0,1,0,1,0,0,1,1,1,0,3,27,27,3,4,60893,708,no_money_launder,married,check,false,false,true
2048,0,0,1,0,1,1,1,1,0,0,1,1,2,6,4,201,25,5,4,35764,774,no_money_launder,married,wire,false,false,false
2049,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,56,112,3,6,91836,744,no_money_launder,married,check,false,false,false
2050,0,0,0,0,0,1,0,0,0,1,0,1,1,2,4,61,100,7,15,60493,649,no_money_launder,married,check,false,false,true
2051,0,0,1,0,1,0,0,1,0,0,1,1,2,7,2,75,112,3,12,76445,778,no_money_launder,married,wire,false,false,true
2052,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,93,115,4,12,54358,849,no_money_launder,single,check,false,false,false
2053,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,11,16,5,5,12164,713,no_money_launder,single,cash,false,false,true
2054,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,19,1,10,5,69517,765,no_money_launder,married,check,false,true,true
2055,0,0,0,0,1,1,0,0,0,1,1,1,0,5,0,318,65,1,8,54203,701,no_money_launder,married,cash,false,false,false
2056,0,1,0,0,1,1,0,0,0,0,1,2,1,2,1,56,19,1,14,17128,671,no_money_launder,divorced,check,false,false,false
2057,0,0,1,0,1,1,0,0,1,0,1,1,1,4,7,28,137,5,1,68224,713,no_money_launder,married,check,false,false,false
2058,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,69,6,7,14,71346,778,no_money_launder,divorced,check,false,false,false
2059,0,0,1,0,1,1,0,0,0,0,0,2,1,1,5,84,156,5,9,48863,721,no_money_launder,divorced,check,false,false,false
2060,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,51,41,3,3,66102,657,no_money_launder,married,check,false,false,false
2061,0,0,0,1,1,0,0,0,0,0,0,1,1,4,1,33,19,4,19,73804,603,no_money_launder,married,check,false,false,true
2062,0,1,0,0,1,1,1,0,0,0,1,2,1,2,0,151,211,4,1,64506,564,no_money_launder,divorced,check,false,false,false
2063,0,0,0,0,0,1,0,0,0,0,1,1,1,6,1,189,222,2,15,51209,649,no_money_launder,married,check,false,false,false
2064,0,0,0,0,1,0,1,0,0,0,1,1,1,0,2,103,37,5,6,65157,750,no_money_launder,married,check,false,false,false
2065,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,202,5,4,1,9356,795,no_money_launder,divorced,check,false,false,false
2066,0,0,1,0,0,1,0,0,0,0,1,2,2,6,2,18,33,2,16,70020,674,no_money_launder,divorced,wire,false,false,false
2067,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1,20,12,28,14,5793,753,no_money_launder,single,check,true,false,false
2068,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,4,33,25,11,55240,667,no_money_launder,married,check,false,false,true
2069,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,29,3,9,21,22819,676,no_money_launder,married,check,false,false,false
2070,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,94,239,4,20,37381,620,no_money_launder,married,check,false,false,false
2071,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,295,55,4,6,29525,593,no_money_launder,married,check,false,false,false
2072,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,445,1,5,13,62299,744,no_money_launder,married,check,false,false,true
2073,0,1,0,0,0,0,1,1,0,0,1,1,1,6,1,91,6,19,14,12928,651,no_money_launder,married,check,false,false,true
2074,0,1,1,1,1,0,1,0,0,0,1,2,1,0,1,63,201,3,1,74320,680,no_money_launder,divorced,check,false,false,false
2075,0,1,0,0,1,1,0,1,0,0,1,1,0,7,0,90,57,15,4,9242,704,no_money_launder,married,cash,false,false,true
2076,0,1,1,0,0,1,0,1,0,0,1,2,1,6,2,57,80,2,4,5293,723,no_money_launder,divorced,check,false,false,true
2077,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,232,155,5,10,6421,720,no_money_launder,single,check,false,false,false
2078,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,68,12,4,23,26340,716,no_money_launder,married,check,false,false,false
2079,0,1,0,0,0,0,1,1,0,0,1,1,1,1,5,44,5,3,7,41926,652,no_money_launder,married,check,false,false,false
2080,0,1,0,0,1,0,1,0,0,0,1,2,1,0,2,29,13,2,3,74767,731,no_money_launder,divorced,check,false,false,false
2081,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,89,138,3,27,63662,796,no_money_launder,married,check,false,false,false
2082,0,0,1,0,0,1,1,1,0,0,0,0,1,1,6,91,14,10,3,61733,521,no_money_launder,single,check,false,false,true
2083,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,41,31,4,8,42673,643,no_money_launder,divorced,cash,false,false,false
2084,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,21,13,3,1,128063,728,no_money_launder,married,cash,false,false,false
2085,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,44,14,29,21,17265,649,no_money_launder,married,cash,true,false,false
2086,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,153,9,2,11,71766,698,no_money_launder,divorced,check,false,false,true
2087,0,0,0,0,1,1,0,1,0,0,1,2,1,2,1,47,4,5,2,241368,582,no_money_launder,divorced,check,false,false,true
2088,0,0,1,1,0,1,0,0,0,0,1,2,1,0,0,132,26,4,3,64155,730,no_money_launder,divorced,check,false,false,false
2089,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,45,14,33,5,77888,720,no_money_launder,married,check,false,true,false
2090,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,26,25,4,4,285107,538,no_money_launder,married,check,false,false,true
2091,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,8,48,7,13,61655,658,no_money_launder,married,cash,false,false,true
2092,0,0,0,0,0,1,1,0,0,0,1,2,1,1,0,58,173,5,2,9664,702,no_money_launder,divorced,check,false,false,false
2093,0,0,1,1,1,1,1,0,0,0,0,1,1,3,3,76,35,4,5,23342,688,no_money_launder,married,check,false,false,false
2094,0,0,0,0,1,0,0,0,0,0,1,0,1,5,1,83,109,3,15,40092,659,no_money_launder,single,check,false,false,false
2095,0,1,1,0,1,1,0,1,0,0,0,2,2,0,0,383,150,2,2,62363,687,no_money_launder,divorced,wire,false,false,true
2096,0,0,1,0,1,0,0,0,0,0,0,1,1,3,3,33,2,5,1,69391,595,no_money_launder,married,check,false,false,false
2097,0,1,0,0,1,1,0,0,0,0,1,2,1,4,0,47,3,1,11,189416,579,no_money_launder,divorced,check,false,false,false
2098,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,10,73,10,10,49393,669,no_money_launder,single,check,false,false,false
2099,0,0,1,1,1,0,0,0,0,0,1,2,1,0,1,84,200,5,11,47875,679,no_money_launder,divorced,check,false,false,true
2100,0,0,0,0,1,1,0,1,0,0,1,2,1,3,7,378,23,2,14,20599,720,no_money_launder,divorced,check,false,false,false
2101,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,91,69,3,11,41502,604,no_money_launder,married,check,false,false,true
2102,0,0,0,0,1,0,0,1,0,0,1,0,1,2,4,41,24,2,5,62559,759,no_money_launder,single,check,false,false,false
2103,0,1,0,0,0,1,0,1,0,1,1,2,2,0,4,299,22,1,1,287784,630,no_money_launder,divorced,wire,false,false,true
2104,0,0,1,0,1,1,0,0,0,0,1,0,2,0,2,57,29,4,5,64085,709,no_money_launder,single,wire,false,false,false
2105,0,0,1,1,0,1,1,0,0,0,1,0,1,1,5,30,2,4,44,5186,580,no_money_launder,single,check,false,false,false
2106,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,68,25,3,12,82179,762,no_money_launder,single,check,false,false,false
2107,0,0,0,1,1,0,0,0,0,0,1,2,1,4,0,407,81,3,16,105944,657,no_money_launder,divorced,check,false,false,true
2108,0,1,0,0,0,1,0,0,0,0,1,2,1,2,0,19,183,8,15,26566,681,no_money_launder,divorced,check,false,false,false
2109,0,0,1,0,1,1,0,1,0,0,1,1,1,3,3,59,19,12,8,80805,701,no_money_launder,married,check,false,false,false
2110,0,0,0,1,0,0,1,1,0,0,0,1,0,1,3,32,188,5,12,66068,731,no_money_launder,married,cash,false,false,true
2111,0,0,1,1,1,0,1,0,0,0,1,2,1,0,1,5,15,2,13,52727,777,no_money_launder,divorced,check,false,false,true
2112,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,46,22,15,3,64296,662,no_money_launder,married,cash,false,false,false
2113,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,101,25,4,1,219870,685,no_money_launder,single,check,false,false,false
2114,0,1,0,0,1,1,0,1,0,0,1,2,1,0,0,64,26,4,10,50005,757,no_money_launder,divorced,check,false,false,false
2115,0,0,1,0,0,0,1,1,0,0,1,2,0,0,1,27,127,5,1,6209,556,no_money_launder,divorced,cash,false,false,true
2116,0,0,1,0,0,0,1,0,0,0,1,2,1,2,0,367,22,16,7,66178,745,no_money_launder,divorced,check,false,false,false
2117,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,60,3,4,18,77900,796,no_money_launder,married,check,true,true,false
2118,0,0,1,0,1,0,0,0,0,0,1,1,0,3,1,48,41,4,2,21336,739,no_money_launder,married,cash,false,false,true
2119,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,2,46,5,17,71801,772,no_money_launder,divorced,cash,false,false,false
2120,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,337,8,4,3,294622,668,no_money_launder,married,check,false,false,false
2121,0,1,1,1,1,1,1,1,0,0,1,1,1,5,0,67,21,4,3,30724,656,no_money_launder,married,check,false,false,true
2122,0,0,1,0,0,0,1,1,0,0,1,2,1,3,0,41,13,3,14,70312,743,no_money_launder,divorced,check,true,false,false
2123,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,13,103,4,6,32695,626,no_money_launder,married,cash,false,false,true
2124,0,1,0,0,0,1,0,1,1,0,1,1,1,4,0,16,12,1,10,51691,673,no_money_launder,married,check,false,false,false
2125,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,13,8,1,5,80187,642,no_money_launder,married,check,false,false,false
2126,0,0,1,0,0,1,0,1,0,0,1,1,1,2,0,5,1,4,16,25762,712,no_money_launder,married,check,false,false,false
2127,0,1,1,1,0,0,0,1,0,0,0,2,1,0,1,240,11,10,13,59615,707,no_money_launder,divorced,check,false,false,false
2128,0,0,0,0,0,1,1,1,0,0,0,1,1,3,0,21,97,2,14,32744,746,no_money_launder,married,check,false,false,true
2129,0,0,0,1,0,1,1,1,0,0,0,1,1,6,0,51,40,3,11,68423,740,no_money_launder,married,check,false,false,true
2130,0,1,0,0,1,0,1,0,0,0,0,2,1,4,4,274,1,5,1,7576,690,no_money_launder,divorced,check,true,true,false
2131,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,25,13,3,15,67657,629,no_money_launder,married,check,false,false,true
2132,0,0,1,0,0,0,1,1,0,0,0,2,2,6,0,50,7,2,12,5866,645,no_money_launder,divorced,wire,false,false,false
2133,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,233,153,1,8,22292,690,no_money_launder,divorced,cash,false,false,false
2134,0,0,0,1,0,1,1,0,0,0,0,1,1,4,0,432,13,4,13,64170,655,no_money_launder,married,check,false,false,false
2135,0,1,1,0,0,0,0,1,0,0,1,1,1,0,2,2,72,8,8,72881,548,no_money_launder,married,check,false,false,false
2136,0,1,0,1,0,1,1,1,0,0,1,0,1,7,1,74,20,1,3,41216,641,no_money_launder,single,check,true,false,false
2137,0,0,1,1,0,1,1,1,0,0,1,2,1,0,1,233,7,1,11,79767,783,no_money_launder,divorced,check,false,false,false
2138,0,0,0,0,0,1,1,1,0,0,1,1,0,7,0,7,20,3,1,72567,678,no_money_launder,married,cash,false,false,true
2139,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,351,17,2,15,46300,661,no_money_launder,divorced,check,false,false,false
2140,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,43,9,1,3,47925,717,no_money_launder,single,check,false,false,false
2141,0,0,0,0,1,1,1,1,1,0,0,1,1,7,6,328,12,4,14,8421,651,no_money_launder,married,check,false,false,false
2142,0,1,1,0,1,1,1,0,0,0,1,2,1,4,1,288,8,1,1,103854,644,no_money_launder,divorced,check,true,false,false
2143,0,0,1,1,1,1,0,0,0,1,1,1,1,3,7,3,3,4,11,80320,707,no_money_launder,married,check,false,false,false
2144,0,0,1,0,1,1,0,1,0,1,1,1,1,3,3,50,13,19,2,39153,785,no_money_launder,married,check,false,false,false
2145,0,1,0,0,1,1,1,0,1,0,1,1,1,5,0,31,38,4,15,53584,593,no_money_launder,married,check,false,false,false
2146,0,1,1,0,1,1,0,1,1,0,0,1,0,2,4,24,8,41,11,56118,696,no_money_launder,married,cash,false,false,false
2147,0,1,1,0,1,1,0,1,0,0,1,1,0,1,2,78,25,10,5,22435,708,no_money_launder,married,cash,false,false,true
2148,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0,48,13,8,2,48822,733,no_money_launder,married,check,false,false,true
2149,0,0,0,1,1,1,1,0,0,0,1,2,1,1,1,270,45,6,5,119890,559,no_money_launder,divorced,check,false,false,true
2150,0,0,0,0,1,1,1,0,0,0,1,1,1,2,2,11,17,4,5,22020,712,no_money_launder,married,check,false,false,false
2151,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,82,35,4,5,66814,695,no_money_launder,married,check,false,false,false
2152,0,0,1,1,0,1,0,1,0,0,1,2,2,0,0,75,102,2,32,58713,703,no_money_launder,divorced,wire,false,false,false
2153,0,0,1,0,1,1,0,0,0,0,1,1,2,0,1,73,49,2,15,59612,626,no_money_launder,married,wire,false,false,false
2154,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,96,8,3,3,29650,706,no_money_launder,divorced,check,false,false,false
2155,0,1,1,0,1,0,0,0,0,0,1,1,1,5,1,74,10,12,3,93712,685,no_money_launder,married,check,false,false,false
2156,0,1,0,0,1,1,0,1,0,0,0,1,1,2,2,5,25,11,1,58808,731,no_money_launder,married,check,false,false,false
2157,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,84,26,6,2,75551,638,no_money_launder,married,cash,false,false,false
2158,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,12,2,2,4,64415,652,no_money_launder,married,check,false,false,true
2159,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,201,5,19,11,49468,541,no_money_launder,married,check,false,false,false
2160,0,1,1,0,1,0,1,0,0,1,1,2,1,6,0,72,23,4,2,295587,774,no_money_launder,divorced,check,false,false,false
2161,0,1,1,0,0,0,0,0,0,1,1,1,1,5,4,24,54,10,11,51482,760,no_money_launder,married,check,false,false,false
2162,0,0,0,0,0,0,1,0,0,0,1,2,1,3,1,21,23,27,2,71597,740,no_money_launder,divorced,check,false,false,false
2163,0,0,0,0,1,1,1,1,0,0,1,2,1,1,0,46,106,4,5,64260,718,no_money_launder,divorced,check,false,false,true
2164,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,26,42,14,15,98144,730,no_money_launder,married,check,false,false,false
2165,0,1,0,0,0,1,0,1,0,0,1,1,1,5,2,48,183,4,2,65964,680,no_money_launder,married,check,false,false,false
2166,0,0,0,0,1,0,1,0,0,0,0,1,1,4,4,17,27,15,20,64694,810,no_money_launder,married,check,true,false,false
2167,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0,64,73,2,7,16150,691,no_money_launder,divorced,check,false,false,true
2168,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19,89,4,14,17363,664,no_money_launder,single,check,true,false,false
2169,0,1,0,0,1,1,1,0,0,1,1,0,0,2,1,17,45,1,1,75211,696,no_money_launder,single,cash,false,false,false
2170,0,0,1,1,1,1,1,1,0,0,0,1,2,2,0,126,42,8,8,59082,792,no_money_launder,married,wire,false,false,false
2171,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,221,12,5,4,12773,766,no_money_launder,married,check,false,false,false
2172,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,88,7,4,9,108597,692,no_money_launder,single,check,false,false,false
2173,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,49,10,3,3,51679,716,no_money_launder,married,check,false,false,false
2174,0,0,1,0,0,1,1,1,0,0,1,2,1,0,5,176,16,3,12,51580,743,no_money_launder,divorced,check,false,false,true
2175,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,268,7,3,14,93728,743,no_money_launder,divorced,check,false,false,false
2176,0,0,0,0,0,1,0,1,0,0,1,2,1,2,7,14,14,2,13,6312,679,no_money_launder,divorced,check,false,true,false
2177,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,82,16,4,5,72218,658,no_money_launder,single,check,false,false,false
2178,0,0,0,1,0,1,1,1,0,0,0,0,2,3,1,22,207,1,4,77172,668,no_money_launder,single,wire,true,false,false
2179,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,16,32,5,4,69126,739,no_money_launder,married,check,false,false,true
