advisor,advisor_event_indicator,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel_bank,channel_wirehouse,channel_ria,primary_prod_sold_fixed,primary_prod_sold_va,sf_email_campaigns,advisor_hh_children,annuity_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,sf_email_responses,analytic_partition
4696,0,0,0,1,1,1,0,0,0,1,4,4,-0.176957193,-0.99217859,-0.428403256,-0.437773655,-1.338488898,-0.954504901,1.1994329078,3,0.7275658558,8,0,0,0,0,0,0,1,0,4,2
4697,0,1,1,1,0,1,0,0,0,1,2,3,0.1143267223,-0.710216512,-0.065556601,-0.437773655,0.9632551577,-0.857362103,0.7101371068,3,-0.6622935,19,0,1,0,0,0,0,0,0,2,1
4698,0,0,1,1,0,1,0,0,0,1,6,4,0.6942648536,-0.710216512,-0.679854123,-0.437773655,1.3578398529,-0.956147325,0.3676300462,6,-0.523307564,11,0,0,0,0,0,1,0,0,1,2
4699,0,0,1,0,1,1,0,0,1,0,3,0,-0.019854822,-0.146292356,-0.404318242,-0.136463844,1.2920757371,-0.234134053,-1.785271478,5,0.5075047912,13,0,0,0,0,0,0,0,1,1,2
4700,0,0,0,0,0,1,0,0,1,0,7,7,0.0147796021,-0.146292356,-0.269115302,-0.437773655,1.0947833895,-0.230411625,-1.344905257,5,-0.84760808,6,0,1,0,0,0,0,0,0,0,2
4701,0,0,1,1,1,0,1,0,1,0,2,1,-0.011049972,-0.428254434,0.2017576886,-0.437773655,-0.417791276,-0.062027179,0.4654892064,5,-0.152678403,18,0,0,1,0,0,0,0,0,5,1
4702,0,1,0,0,1,0,1,0,1,0,6,7,-0.402386178,-0.334267075,0.1029598961,-0.437773655,-1.206960666,0.4264921159,0.4654892064,6,0.9244625978,8,0,0,1,0,0,0,0,0,2,2
4703,0,1,0,1,0,1,0,0,1,0,5,7,2.5461797842,-0.522241794,-0.674674655,-0.437773655,1.4236039688,1.5796477325,0.5633483666,6,0.0789648232,13,1,0,0,0,0,0,0,0,3,1
4704,0,1,0,1,0,1,0,0,0,1,5,5,3.9889283151,1.0755433146,2.4517140258,-0.437773655,-0.680847739,-0.93435823,-0.513102396,4,-0.12951408,16,0,1,0,0,0,0,0,0,0,2
4705,0,0,1,1,0,1,0,0,0,1,4,5,-0.718743047,-0.898191231,-0.018105033,-0.437773655,1.0947833895,-0.580763483,0.5144187865,6,0.0210540167,2,1,0,0,0,0,0,0,0,3,2
4706,0,0,0,1,0,1,0,0,1,0,4,3,-0.525066795,0.9815559553,-0.220733991,0.0141910621,-0.220498928,-0.028711144,0.6122779467,4,-1.403551823,3,0,1,0,0,0,0,0,0,1,2
4707,0,1,1,0,1,1,0,0,0,1,3,1,-0.718929748,0.0416823622,-0.519003036,-0.437773655,1.0290192736,0.1889640098,0.3187004661,3,0.9012982752,19,0,0,0,0,0,0,1,0,4,2
4708,0,1,0,0,0,1,0,0,1,0,3,4,-0.220596043,-0.334267075,-0.675877172,0.4661557796,0.1083216513,-0.78113324,0.9547850073,4,0.0442183393,2,0,0,0,0,0,0,0,1,2,1
4709,0,0,1,1,0,1,0,0,0,1,5,0,1.8046381511,-0.804203872,-0.590084223,-0.28711875,-1.14119655,0.1453498549,-3.204229301,4,1.2140166302,1,0,0,0,0,1,0,0,0,2,2
4710,0,0,0,0,0,0,1,0,0,1,4,1,0.7319224254,-0.522241794,-0.308111802,2.7259793674,1.3578398529,0.7790378694,0.269770886,5,0.9360447591,10,0,0,0,0,0,0,1,0,3,2
4711,0,0,0,0,1,1,0,0,1,0,2,5,0.1146618162,0.4176317994,2.84403321,3.4792538966,0.5686704625,-0.007281704,0.4165596263,4,0.5075047912,1,0,0,1,0,0,0,0,0,0,2
4712,0,1,1,0,1,1,0,0,1,0,1,0,-0.070458418,-0.334267075,-0.428512828,-0.437773655,-0.02320658,1.627661666,-1.100257357,4,0.9244625978,10,0,0,0,0,1,0,0,0,1,1
4713,0,1,0,1,0,1,0,0,1,0,2,5,3.8975637566,0.1356697215,-0.558576985,-0.437773655,-1.14119655,0.5670332751,-0.464172815,6,-1.438298307,9,0,0,0,0,0,1,0,0,1,2
4714,0,0,1,0,0,1,0,0,0,1,4,7,0.1344698037,-0.240279716,-0.666824314,-0.437773655,-1.009668319,0.1408781453,0.6612075268,5,1.1908523076,6,0,0,0,0,0,1,0,0,3,2
4715,0,0,1,0,0,1,0,0,1,0,2,0,0.1851603128,0.0416823622,0.1302109363,-0.437773655,-0.549319507,1.5707582614,0.3676300462,4,0.2295329201,22,0,0,0,0,1,0,0,0,1,1
4716,0,0,1,1,0,0,1,0,1,0,7,7,-0.568838934,-0.240279716,-0.348520717,-0.437773655,-0.088970696,0.4444988395,0.5144187865,4,0.0210540167,17,0,0,0,0,1,0,0,0,2,2
4717,0,1,0,0,1,1,0,0,0,1,2,3,-0.393584329,3.4252272973,-0.17492369,-0.437773655,0.6344345783,-0.265825647,1.1015737476,4,-0.141096241,16,0,0,0,0,0,0,1,0,5,2
4718,0,0,1,1,0,0,1,0,1,0,1,3,-0.725456436,-0.240279716,0.0269720144,-0.437773655,-1.009668319,-0.435630729,-3.204229301,4,1.3530025657,24,0,0,0,0,1,0,0,0,4,1
4719,0,0,0,1,0,1,0,0,0,1,4,5,-0.274898683,-0.522241794,-0.325797724,0.1648459679,0.8974910418,-0.229758251,0.4165596263,4,1.3182560819,17,0,1,0,0,0,0,0,0,4,0
4720,0,0,1,1,0,1,0,0,0,1,1,6,0.0724345163,-0.334267075,-0.201465055,-0.437773655,-1.14119655,0.0642236906,1.1994329078,0,0.4843404686,9,0,0,0,0,0,1,0,0,4,1
4721,0,0,1,1,0,0,1,0,1,0,6,1,0.1300883475,-0.804203872,-0.498016087,-0.437773655,-0.812375971,-0.675826276,-2.9595814,4,0.1252934684,25,0,0,0,0,1,0,0,0,0,1
4722,0,1,0,0,1,1,0,0,0,1,4,4,-0.649858805,-0.052304997,2.7885824311,-0.437773655,-0.615083623,3.7832055514,-0.366313655,3,0.3916831782,23,0,1,0,0,0,0,0,0,2,1
4723,0,1,0,0,1,0,0,1,0,1,6,2,0.4804427465,-0.710216512,0.1031905981,0.1648459679,-0.483555392,0.4469265103,1.1015737476,6,0.9360447591,3,0,0,1,0,0,0,0,0,1,2
4724,0,1,1,0,1,1,0,0,1,0,4,0,0.2144631837,-0.334267075,-0.21011615,-0.136463844,0.5686704625,-0.887243434,0.6612075268,4,0.0905469845,14,0,0,0,1,0,0,0,0,1,0
4725,0,1,0,1,0,0,1,0,0,1,4,3,3.525545913,0.1356697215,-0.652760275,5.4377676727,-0.812375971,0.6312736403,0.6612075268,5,0.4495939847,10,0,1,0,0,0,0,0,0,6,2
4726,0,1,1,0,1,1,0,0,1,0,4,0,3.9864708727,-0.804203872,-0.611427627,-0.437773655,-1.47001713,-0.185706516,0.269770886,3,1.5383171465,9,0,0,0,1,0,0,0,0,3,0
4727,0,0,1,1,0,1,0,0,0,1,2,2,0.0880120675,1.5454801111,-0.515757951,-0.437773655,-0.154734812,0.50438738,-0.415243235,3,0.542251275,4,1,0,0,0,0,0,0,0,2,0
4728,0,0,1,1,1,0,1,0,0,1,4,2,1.5722525328,2.5793410635,0.182426339,-0.437773655,-1.47001713,0.1608809538,0.2208413059,6,0.9244625978,24,0,0,0,0,0,1,0,0,7,1
4729,0,0,1,1,0,1,0,0,0,1,4,2,-0.685231124,4.6470629683,-0.521800587,-0.437773655,2.2785374752,-0.148482231,1.1994329078,6,-0.083185435,18,1,0,0,0,0,0,0,0,1,1
4730,0,0,1,1,1,1,0,0,0,1,0,3,0.1919581253,-0.428254434,-0.667584844,-0.437773655,-0.02320658,-0.345225468,0.269770886,4,-1.0213405,10,0,0,0,1,0,0,0,0,2,2
4731,0,0,0,1,1,1,0,0,1,0,1,7,-0.673238293,-0.334267075,-0.492255934,-0.437773655,-1.206960666,0.5055982183,1.1994329078,6,0.2411150814,20,0,0,1,0,0,0,0,0,0,2
4732,0,0,1,1,1,1,0,0,1,0,4,2,2.0903203866,0.0416823622,-0.567956247,-0.437773655,0.2398498831,-0.650422649,1.1505033277,5,-0.951847532,13,1,0,0,0,0,0,0,0,0,2
4733,0,1,1,0,0,1,0,0,1,0,3,2,-0.508636686,-0.052304997,-0.472361468,-0.136463844,-0.220498928,-0.302126818,0.4654892064,3,0.9128804365,6,0,1,0,0,0,0,0,0,2,2
4734,0,1,1,0,0,0,0,1,0,1,5,5,-0.127978608,-0.146292356,-0.650718169,-0.437773655,-1.075432434,0.3051265588,-0.268454495,2,0.9012982752,8,0,0,0,0,0,1,0,0,2,0
4735,0,1,1,0,0,1,0,0,0,1,2,5,0.1554567462,-0.898191231,-0.675898901,0.1648459679,-0.680847739,0.4517159151,1.1015737476,5,1.0171198882,5,0,0,0,0,0,1,0,0,2,1
4736,0,1,0,0,0,1,0,0,0,1,5,4,-0.190402637,-0.052304997,0.9315453807,-0.437773655,-0.878140087,0.4323305143,1.1015737476,5,0.2874437265,13,0,0,1,0,0,0,0,0,0,2
4737,0,0,1,1,0,1,0,0,0,1,7,1,2.5009624759,-0.710216512,-0.13925688,-0.437773655,-0.220498928,0.3821166914,-1.932060218,0,0.1368756297,25,0,0,0,0,0,0,0,1,5,2
4738,0,0,1,1,0,0,0,1,0,1,6,2,-0.719402851,-0.710216512,-0.461623422,-0.437773655,-1.272724782,-0.166554891,0.3676300462,3,0.5075047912,22,0,1,0,0,0,0,0,0,3,1
4739,0,0,1,0,0,1,0,0,0,1,3,3,-0.414849028,-0.616229153,-0.26744537,1.2194303089,-0.812375971,0.5236648844,-0.072736175,6,1.2603452754,6,0,0,0,1,0,0,0,0,6,2
4740,0,0,1,1,0,0,1,0,1,0,2,4,3.4038248128,-0.710216512,-0.026449142,-0.437773655,-0.088970696,-0.623994006,0.5144187865,3,-0.442232435,17,0,0,0,0,1,0,0,0,1,2
4741,0,1,1,1,1,1,0,0,0,1,3,2,-0.463009324,-0.334267075,-0.429265036,-0.437773655,1.2263116212,-0.37138437,1.1015737476,6,1.4224955335,1,0,0,0,1,0,0,0,0,0,0
4742,0,0,1,0,1,1,0,0,1,0,3,3,-0.097551599,-0.240279716,0.5567960739,-0.437773655,-0.35202716,1.4278733509,0.9547850073,5,-0.453814596,5,0,1,0,0,0,0,0,0,1,2
4743,0,0,1,0,0,1,0,0,1,0,2,4,-0.723531752,0.0416823622,-0.674072241,-0.28711875,0.2398498831,-0.67176817,0.4654892064,6,0.9360447591,3,1,0,0,0,0,0,0,0,5,1
4744,0,0,0,1,0,0,0,1,0,1,5,3,0.1957282067,-0.240279716,-0.585256125,-0.437773655,2.0154810117,0.8185459638,0.807996267,6,0.032636178,3,0,0,0,0,0,0,1,0,2,2
4745,0,1,1,1,1,1,0,0,0,1,2,2,-0.678933677,-0.240279716,0.1913585293,-0.437773655,-0.154734812,-0.94234257,0.6612075268,1,1.0055377269,4,0,0,0,0,0,1,0,0,0,2
4746,0,1,1,1,0,1,0,0,0,1,3,1,-0.226934016,-0.804203872,-0.062537132,-0.437773655,-1.14119655,0.5414558151,0.4654892064,5,-0.002110306,9,0,0,0,0,1,0,0,0,2,2
4747,0,0,1,1,1,0,0,1,0,1,1,3,-0.058495334,-0.804203872,-0.523356323,-0.437773655,-0.088970696,-0.509941433,0.2208413059,5,0.2179507588,2,0,0,1,0,0,0,0,0,2,2
4748,0,0,0,0,0,1,0,0,0,1,3,4,0.078404738,-0.804203872,0.173420176,-0.437773655,-0.680847739,-0.038170069,0.5633483666,5,0.1368756297,13,1,0,0,0,0,0,0,0,4,2
4749,0,1,1,1,0,0,1,0,1,0,2,3,0.2207799779,-0.804203872,0.4726300599,1.6713950264,1.6866604323,0.0988224951,-0.415243235,4,-0.951847532,12,0,0,1,0,0,0,0,0,3,0
4750,0,0,0,1,1,1,0,0,1,0,2,2,-0.652691514,-0.898191231,-0.160865199,0.1648459679,-0.483555392,0.4321686695,-0.219524915,5,1.4572420174,19,1,0,0,0,0,0,0,0,0,2
4751,0,0,0,1,1,0,1,0,1,0,2,0,0.3313074303,-0.616229153,-0.493927252,3.7805637083,-0.483555392,0.0356910659,0.4654892064,4,0.8086409848,19,1,0,0,0,0,0,0,0,3,2
4752,0,0,0,1,0,1,0,0,0,1,3,0,-0.523295639,-0.616229153,-0.671510015,-0.437773655,-1.338488898,1.5797436405,1.1994329078,4,0.2179507588,25,0,0,0,0,1,0,0,0,4,2
4753,0,0,0,1,0,0,1,0,0,1,1,6,-0.438088073,-0.616229153,-0.323625704,-0.437773655,2.0812451276,1.2231337861,-0.757750296,4,1.5614814691,3,0,0,1,0,0,0,0,0,2,1
4754,0,1,1,0,0,1,0,0,1,0,0,2,-0.068984162,0.4176317994,-0.60245244,-0.437773655,-0.088970696,-0.192959558,0.4654892064,3,0.3916831782,22,1,0,0,0,0,0,0,0,0,2
4755,0,0,0,0,1,1,0,0,0,1,1,1,-0.672611246,-0.334267075,-0.433934094,-0.437773655,-0.615083623,1.3447810729,0.4165596263,1,-0.094767596,11,0,0,0,0,0,1,0,0,0,1
4756,0,0,1,1,0,1,0,0,0,1,2,0,-0.640946662,0.4176317994,-0.313312538,1.2194303089,-0.680847739,0.2224598725,1.1015737476,4,0.3685188556,19,0,0,0,0,0,0,0,1,7,2
4757,0,1,0,1,0,1,0,0,1,0,4,0,-0.660829334,-0.522241794,-0.674090734,-0.437773655,-1.14119655,-0.836148457,0.9547850073,5,-0.048438951,10,0,0,1,0,0,0,0,0,1,2
4758,0,0,0,1,0,1,0,0,0,1,4,0,-0.710368157,-0.146292356,-0.686011879,-0.437773655,1.2263116212,-0.178867078,0.4165596263,5,0.3569366943,2,0,1,0,0,0,0,0,0,5,0
4759,0,0,1,1,0,0,1,0,0,1,2,3,0.5213019645,0.0416823622,2.1436070886,0.3155008738,0.1083216513,0.0101315887,1.0037145874,0,0.032636178,12,0,1,0,0,0,0,0,0,2,1
4760,0,0,1,0,1,1,0,0,1,0,4,3,0.2039001534,-0.804203872,-0.686355389,-0.437773655,-1.206960666,0.3062115178,0.4654892064,4,-2.017406371,15,0,0,0,0,0,0,0,1,3,2
4761,0,0,1,1,0,0,0,1,0,1,6,5,-0.494042372,-0.99217859,-0.490052013,-0.437773655,1.9497168958,-0.37856548,0.0251229855,6,0.7507301784,22,1,0,0,0,0,0,0,0,0,0
4762,0,1,1,1,0,0,0,1,0,1,3,6,0.5522577452,-0.052304997,0.4433124105,1.5207401206,-0.35202716,0.1042472904,-0.366313655,6,-0.534889725,15,1,0,0,0,0,0,0,0,3,2
4763,0,1,1,1,0,1,0,0,0,1,1,3,0.2104460416,-0.052304997,-0.613073517,-0.437773655,1.2920757371,0.0676464067,0.3676300462,5,0.9128804365,21,0,0,0,0,0,1,0,0,2,2
4764,0,0,1,1,1,1,0,0,1,0,2,3,0.4020557959,-0.616229153,-0.255589413,-0.437773655,-0.088970696,-0.82814014,-1.883130638,4,0.1832042749,22,0,0,0,1,0,0,0,0,1,1
4765,0,0,0,1,0,1,0,0,1,0,4,0,-0.400770828,-0.99217859,-0.662132602,1.068775403,-1.272724782,-0.820443524,-0.121665755,4,-0.071603274,19,0,0,0,1,0,0,0,0,0,2
4766,0,0,0,1,0,0,1,0,1,0,7,0,-0.15671911,-0.146292356,-0.438746011,0.0141910621,-0.088970696,1.0510269123,1.0526441675,1,0.6001620815,3,0,0,0,0,0,1,0,0,0,2
4767,0,0,1,0,1,1,0,0,1,0,6,2,-0.632884676,-0.898191231,-0.296075999,-0.437773655,0.5029063466,-0.799895239,-0.855609456,3,0.8202231461,15,1,0,0,0,0,0,0,0,2,2
4768,0,1,1,1,0,1,0,0,0,1,2,0,-0.668360492,0.0416823622,-0.660390085,-0.437773655,-1.14119655,-0.789645074,1.1505033277,5,0.6001620815,20,0,0,0,1,0,0,0,0,3,2
4769,0,0,1,1,1,1,0,0,1,0,3,2,-0.081798289,0.1356697215,-0.545766319,-0.437773655,-0.417791276,0.1786059477,0.5633483666,3,0.3569366943,24,0,0,0,0,1,0,0,0,1,1
4770,0,0,1,1,1,1,0,0,0,1,5,2,-0.587423877,-0.428254434,2.3600823281,-0.437773655,-0.417791276,3.3278284583,1.1994329078,3,0.2063685975,24,0,0,0,1,0,0,0,0,0,0
4771,0,1,1,1,0,1,0,0,0,1,5,4,-0.5245175,-0.146292356,0.8782374954,-0.437773655,-1.404253014,0.3896035083,0.9058554272,5,0.8202231461,7,0,0,0,0,1,0,0,0,3,1
4772,0,0,1,0,1,1,0,0,0,1,1,4,0.2028323499,-0.240279716,-0.614356942,0.7674655913,2.2127733593,0.2712230871,1.1994329078,5,0.5075047912,5,0,0,0,0,0,1,0,0,2,0
4773,0,1,0,0,0,1,0,0,0,1,6,1,-0.367349777,-0.710216512,0.043750385,-0.437773655,-0.220498928,-0.915350467,1.0526441675,2,1.5614814691,22,0,0,0,1,0,0,0,0,4,2
4774,0,0,0,1,0,1,0,0,1,0,0,3,-0.669551517,0.4176317994,0.298645139,-0.437773655,-1.14119655,0.4864106277,0.3676300462,6,0.2526972427,21,0,1,0,0,0,0,0,0,2,1
4775,0,0,0,0,1,1,0,0,0,1,1,4,-0.648604006,0.0416823622,-0.683021999,-0.437773655,-0.549319507,0.4957676502,-0.366313655,1,0.6117442428,21,0,0,0,0,0,0,0,1,1,2
4776,0,0,1,0,0,0,1,0,1,0,7,2,0.1654642377,-0.616229153,-0.102295551,-0.437773655,-1.535781245,-0.528781357,0.9547850073,6,0.8897161139,19,1,0,0,0,0,0,0,0,2,0
4777,0,1,1,1,0,1,0,0,1,0,2,1,-0.638641902,0.2296570808,-0.097868291,-0.437773655,-0.615083623,3.8037718193,0.3676300462,5,-0.013692467,2,0,0,1,0,0,0,0,0,3,2
4778,0,0,1,0,1,0,1,0,0,1,4,3,3.499088605,-0.334267075,-0.546695137,-0.136463844,-0.02320658,-0.058898181,0.3187004661,5,0.7507301784,14,0,0,0,0,1,0,0,0,0,2
4779,0,0,1,1,0,0,0,1,1,0,1,4,-0.719939624,-0.710216512,-0.010861267,-0.437773655,-0.680847739,-0.603865318,0.4654892064,5,0.7044015332,10,0,0,0,1,0,0,0,0,3,1
4780,0,1,0,0,0,0,0,1,0,1,0,1,0.1093003365,-0.334267075,0.7438967976,4.8351480493,0.1083216513,0.3544292558,-0.023806595,6,0.4380118234,3,0,0,1,0,0,0,0,0,6,1
4781,0,1,0,0,1,1,0,0,0,1,2,3,1.5498206151,-0.99217859,1.8298472583,-0.437773655,-1.14119655,-0.01892853,0.5633483666,5,0.0905469845,16,1,0,0,0,0,0,0,0,2,1
4782,0,1,1,1,0,1,0,0,0,1,4,4,-0.648481856,-0.616229153,0.1173609726,-0.437773655,2.4100657069,-0.602282837,-0.610961556,3,-0.025274628,4,0,0,0,0,0,1,0,0,0,2
4783,0,0,0,1,1,0,1,0,1,0,3,3,-0.078254591,-0.334267075,2.3457371934,2.5753244615,-0.02320658,-0.330623477,0.269770886,4,0.7044015332,1,0,0,0,0,0,0,1,0,2,2
4784,0,0,0,0,0,0,1,0,0,1,1,2,-0.098174678,-0.804203872,2.1901996496,-0.437773655,-1.47001713,0.3256089072,-0.757750296,3,0.9823734043,2,0,0,0,0,0,1,0,0,3,0
4785,0,0,1,0,1,1,0,0,1,0,4,6,0.0255426984,-0.052304997,-0.461386247,-0.437773655,2.0154810117,0.3528227971,-0.170595335,2,-0.372739467,24,0,1,0,0,0,0,0,0,4,2
4786,0,0,0,1,1,0,1,0,1,0,1,2,2.0328231462,-0.710216512,-0.647412519,-0.437773655,-0.615083623,1.7358578583,-0.121665755,4,-1.322476694,2,0,0,0,0,1,0,0,0,2,2
4787,0,0,1,1,0,0,1,0,1,0,0,2,-0.663859848,-0.99217859,-0.65203673,4.8351480493,1.0947833895,0.4915117334,0.9058554272,4,0.9360447591,22,0,0,1,0,0,0,0,0,2,2
4788,0,0,1,0,0,1,0,0,0,1,1,0,-0.674067472,-0.616229153,-0.427585858,0.4661557796,0.7659628101,-0.929988423,0.7590666869,5,-1.936331242,10,0,1,0,0,0,0,0,0,1,2
4789,0,0,0,1,0,0,1,0,0,1,1,4,-0.223287949,-0.99217859,-0.560399947,-0.437773655,1.4893680847,1.0443553133,-0.072736175,3,0.5306691137,17,0,0,0,1,0,0,0,0,0,2
4790,0,0,0,0,0,1,0,0,1,0,2,3,0.0256937716,0.3236444401,-0.493497749,0.4661557796,-0.878140087,0.4302205387,0.5144187865,6,0.970791243,13,1,0,0,0,0,0,0,0,1,1
4791,0,0,1,0,1,0,0,1,1,0,3,2,-0.085747952,0.605606518,-0.644403221,-0.437773655,0.1740857672,0.6055762954,-0.757750296,6,0.8086409848,13,0,0,0,0,1,0,0,0,2,2
4792,0,0,1,1,1,1,0,0,1,0,3,3,-0.160647712,0.3236444401,3.3877021646,-0.437773655,-1.47001713,1.0062139077,0.269770886,4,0.148457791,23,0,0,0,0,0,1,0,0,2,2
4793,0,0,1,1,0,1,0,0,1,0,0,0,0.0610797838,-0.334267075,1.2385473524,-0.437773655,0.4371422307,-0.837515145,-0.366313655,4,0.9476269204,6,0,1,0,0,0,0,0,0,7,2
4794,0,0,1,1,0,1,0,0,0,1,5,3,-0.691774335,0.0416823622,0.1225667937,-0.437773655,-0.812375971,1.8556289451,1.0526441675,6,0.7159836945,4,0,0,0,1,0,0,0,0,1,1
4795,0,1,1,1,0,0,1,0,0,1,2,4,-0.71753668,-0.522241794,-0.653966953,-0.437773655,0.5686704625,0.065896086,-0.659891136,6,1.5267349852,15,0,0,0,0,0,1,0,0,0,2
4796,0,1,0,1,1,1,0,0,1,0,2,3,-0.472086773,-0.804203872,-0.480198864,-0.437773655,-1.272724782,0.4025091261,0.2208413059,5,-0.326410822,18,0,1,0,0,0,0,0,0,7,2
4797,0,0,0,1,0,1,0,0,1,0,4,3,0.6075504417,0.0416823622,3.2761163604,0.1648459679,-0.615083623,0.0356850717,0.269770886,3,0.3106080491,15,1,0,0,0,0,0,0,0,1,1
4798,0,0,1,1,0,1,0,0,0,1,2,5,0.5526965731,-0.052304997,-0.567727394,-0.136463844,-0.812375971,-0.830939454,0.9058554272,2,-0.84760808,12,0,1,0,0,0,0,0,0,0,0
4799,0,0,0,0,1,1,0,0,0,1,7,4,-0.662185807,-0.804203872,-0.556685598,3.0272891791,1.2920757371,2.4803016093,0.3676300462,1,0.6696550493,16,0,0,0,1,0,0,0,0,5,1
4800,0,0,0,0,0,0,0,1,1,0,3,2,-0.268680749,-0.99217859,-0.586916809,0.3155008738,-0.746611855,-0.194919677,0.7101371068,6,1.0171198882,25,0,0,0,0,0,1,0,0,0,0
4801,0,1,1,1,0,0,1,0,0,1,7,7,-0.186187673,-0.898191231,-0.52968514,-0.437773655,1.0290192736,-0.139934432,1.1015737476,2,0.7854766623,24,0,1,0,0,0,0,0,0,2,1
4802,0,0,0,1,1,1,0,0,0,1,4,2,-0.539219241,-0.052304997,-0.396125778,-0.437773655,-0.615083623,0.849332426,-1.100257357,4,0.9592090817,22,1,0,0,0,0,0,0,0,1,2
4803,0,1,1,0,0,1,0,0,0,1,4,6,-0.104712277,-0.240279716,0.1630908283,-0.437773655,1.4236039688,-0.668081706,-0.023806595,1,-0.778115113,24,0,0,1,0,0,0,0,0,1,2
4804,0,0,1,1,1,0,0,1,0,1,4,3,0.8824799515,-0.616229153,0.5613134876,-0.437773655,0.5029063466,-0.246188488,0.5144187865,4,-0.002110306,23,0,0,0,1,0,0,0,0,1,2
4805,0,0,1,1,1,0,1,0,1,0,4,6,-0.222826175,-0.052304997,2.7022633524,0.3155008738,-1.206960666,0.4779467482,-0.855609456,0,0.5654155976,20,1,0,0,0,0,0,0,0,2,1
4806,0,0,0,1,1,1,0,0,0,1,5,4,1.144285728,0.0416823622,-0.042474841,0.1648459679,-0.417791276,0.1825261865,0.6122779467,3,-1.461462629,10,0,0,0,0,1,0,0,0,1,2
4807,0,0,0,0,1,0,0,1,0,1,3,3,-0.086410888,-0.240279716,-0.077572061,-0.28711875,-0.088970696,2.7870213302,0.9547850073,5,0.773894501,5,0,1,0,0,0,0,0,0,0,0
4808,0,0,0,0,0,0,1,0,0,1,1,1,-0.084664499,-0.146292356,-0.481400918,-0.437773655,-1.075432434,0.3624795321,-0.562031976,6,0.8433874687,22,0,0,0,0,1,0,0,0,1,2
4809,0,0,1,1,0,1,0,0,0,1,5,0,-0.723091613,-0.898191231,-0.671673217,-0.437773655,0.5686704625,1.6019223613,0.7101371068,3,1.0171198882,21,0,0,0,0,0,1,0,0,3,2
4810,0,1,1,0,0,1,0,0,1,0,7,4,-0.71090573,-0.052304997,-0.137837069,-0.437773655,-0.746611855,0.3007927169,0.5144187865,6,0.2526972427,6,0,0,0,0,0,1,0,0,1,2
4811,0,1,1,1,0,1,0,0,1,0,2,1,1.6606568737,-0.522241794,-0.555497876,1.3700852147,0.1083216513,-0.627662486,1.1505033277,3,0.5538334363,1,0,0,0,0,0,1,0,0,1,1
4812,0,1,1,0,1,1,0,0,0,1,0,2,-0.38413182,-0.052304997,-0.392626412,-0.437773655,2.2785374752,-0.443201466,0.5144187865,2,1.0055377269,22,0,0,0,1,0,0,0,0,4,0
4813,0,0,1,1,1,1,0,0,0,1,2,3,-0.275131047,-0.99217859,-0.469125629,-0.437773655,-0.483555392,-0.822421627,1.1505033277,1,-0.013692467,14,0,0,0,0,0,1,0,0,2,2
4814,0,0,0,1,0,0,1,0,1,0,5,5,2.6593613893,-0.804203872,-0.37814674,0.6168106855,-1.206960666,1.5065898271,0.9058554272,5,1.2487631141,7,0,1,0,0,0,0,0,0,0,2
4815,0,0,0,0,0,1,0,0,0,1,7,3,-0.723012552,-0.428254434,0.7656378044,-0.437773655,-1.535781245,-0.713649986,1.1994329078,2,0.6696550493,21,0,0,0,0,1,0,0,0,5,0
4816,0,0,1,1,1,1,0,0,1,0,7,4,-0.159632095,-0.240279716,-0.489510626,-0.437773655,-0.154734812,0.2715527708,-0.464172815,1,-1.171908597,4,0,1,0,0,0,0,0,0,2,1
4817,0,1,0,0,0,1,0,0,0,1,4,3,-0.087660352,-0.898191231,-0.079223037,2.2740146498,1.7524245482,0.122254014,1.1505033277,5,0.4843404686,3,0,0,1,0,0,0,0,0,3,2
4818,0,0,1,1,0,1,0,0,0,1,3,5,-0.683325731,-0.99217859,-0.522495467,-0.136463844,1.6208963164,0.4168533637,-0.464172815,5,0.542251275,3,0,0,0,0,0,1,0,0,0,1
4819,0,0,0,1,0,1,0,0,1,0,6,3,3.8056740487,-0.898191231,0.073210894,-0.437773655,1.6866604323,3.1272968563,0.7590666869,5,-0.778115113,17,0,0,0,1,0,0,0,0,5,1
4820,0,1,0,0,1,0,1,0,0,1,7,2,-0.049920253,-0.710216512,2.106529252,-0.28711875,2.4100657069,2.566253144,0.9058554272,6,1.4572420174,11,0,0,0,0,1,0,0,0,1,1
4821,0,0,1,1,1,1,0,0,1,0,0,5,-0.717659012,-0.710216512,-0.402299715,-0.437773655,-0.483555392,0.0896692771,0.4165596263,4,1.0634485333,21,0,0,0,1,0,0,0,0,2,2
4822,0,0,1,1,0,1,0,0,1,0,2,5,1.9245431131,0.887568596,-0.523299919,-0.437773655,-0.02320658,-0.768785088,0.9058554272,4,0.5190869525,2,0,0,0,0,0,1,0,0,4,1
4823,0,0,1,1,0,1,0,0,0,1,1,3,2.0528061191,0.1356697215,1.4768403453,-0.437773655,-1.075432434,3.6362085862,0.269770886,1,0.5885799202,7,1,0,0,0,0,0,0,0,4,2
