Exposure,Age,Bluebook,Rating_Category,DrivingUnderInfluence,Income,Occupation,Marital_Status,Education,Revoked,Gender,MotorVehicleRecordPoint,Car_Age,Travel_Time,Car_Type,uniqueRecordID,CarUse,Claims,PurePremium,_PartInd_,Origination_Source
0.416666667,45,5000,A,1,30057,Clerical,S,High School,1,F,3,9,73.1,Station Wag,3801,C,0,0,0,
0.25,71,3000,B,0,57308,Blue Collar,S,Bachelors,0,F,0,10,76,SUV,3802,P,0,0,1,
4.083333333,60,49000,A,1,32224,(missing),M,High School,1,F,5,9,71,Station Wag,3803,C,0,0,0,
1.416666667,68,17000,A,0,26593,Doctor,S,Bachelors,0,F,3,6,81.1,Van,3804,C,0,0,0,
2.083333333,25,25000,D,0,30372,Blue Collar,S,Masters,1,F,4,8,70.5,Station Wag,3805,P,0,0,2,
0.916666667,39,11000,A,1,68918,Clerical,M,Less High School,0,M,1,0,67.9,SUV,3806,P,0,0,0,
0.666666667,31,8000,A,1,53881,Clerical,M,High School,0,F,5,5,69,Van,3807,C,0,0,0,
0.5,74,6000,A,0,15326,Blue Collar,S,Less High School,0,F,0,5,80,Hatchback,3808,C,0,0,0,
0.333333333,45,4000,C,0,77884,Doctor,M,High School,1,F,3,7,76.2,SUV,3809,C,0,0,2,
1.25,22,15000,A,0,6679,Clerical,M,Bachelors,0,F,0,7,73.6,Sedan,3810,C,0,0,0,
0.333333333,46,4000,A,1,33400,Lawyer,M,Masters,0,F,2,8,82.4,Sports Car,3811,C,0,0,0,
0.25,42,3000,B,0,5909,Doctor,S,Masters,0,F,3,8,62.8,Van,3812,P,0,0,1,
0.416666667,44,5000,A,0,30013,Clerical,S,Bachelors,0,F,0,7,68.3,SUV,3813,C,0,0,0,
0.25,38,3000,A,0,9793,Doctor,S,Less High School,0,F,7,13,78.4,Hatchback,3814,C,0,0,0,
0.25,34,3000,A,0,65251,Clerical,S,Less High School,0,F,4,5,71,Sedan,3815,C,0,0,0,
0.083333333,81,1000,B,0,14003,Doctor,S,Less High School,0,F,7,8,65.6,Van,3816,C,0,0,1,
1.333333333,28,16000,A,1,90454,Professional,M,High School,0,M,4,15,51.1,Sports Car,3817,C,0,0,0,
0.666666667,58,8000,A,0,12710,Clerical,S,High School,0,F,4,9,64.6,Hatchback,3818,C,0,0,0,
0.083333333,30,1000,A,0,28335,Clerical,S,High School,0,F,2,9,70.5,Van,3819,C,0,0,0,
1.916666667,73,23000,A,0,29197,Home Maker,M,Less High School,1,F,2,2,76.8,Van,3820,C,0,0,0,
0.166666667,17,2000,A,0,8066,Lawyer,S,Bachelors,0,F,7,9,74.3,SUV,3821,C,0,0,0,
0.333333333,62,4000,B,0,18045,Doctor,S,Less High School,0,M,4,14,75.3,Station Wag,3822,C,0,0,1,
0.25,41,3000,B,0,22219,Clerical,S,Masters,1,M,2,8,68.4,Sedan,3823,C,0,0,1,
0.166666667,50,2000,A,0,15506,Blue Collar,M,Less High School,0,M,5,14,72.3,Sedan,3824,C,0,0,0,
0.75,28,9000,B,0,40104,Doctor,M,Bachelors,0,F,5,9,73.9,Sports Car,3825,C,0,0,1,
0.25,56,3000,A,0,25247,Clerical,S,High School,0,F,3,2,67.2,Van,3826,C,0,0,0,
0.416666667,43,5000,A,0,5033,Blue Collar,S,Bachelors,1,M,13,11,61.5,Sedan,3827,C,0,0,0,
0.25,44,3000,A,0,14776,Clerical,M,Bachelors,0,M,5,14,73.7,SUV,3828,C,0,0,0,
1,34,12000,A,0,19575,Clerical,S,Masters,0,F,3,12,73.7,Van,3829,C,0,0,0,
0.583333333,23,7000,A,0,81373,Blue Collar,S,Bachelors,0,F,2,8,74.3,Sports Car,3830,C,0,0,0,
1.416666667,19,17000,A,0,21867,Clerical,M,Less High School,1,M,12,9,74.3,Sedan,3831,C,0,0,0,
0.166666667,19,2000,A,0,17614,Clerical,S,Less High School,1,F,4,8,76,Hatchback,3832,C,0,0,0,
1.25,75,15000,B,0,9330,Clerical,S,Masters,1,M,3,14,62.8,Van,3833,C,0,0,1,
0.166666667,40,2000,A,0,9444,Blue Collar,S,Bachelors,1,F,5,9,72.1,Hatchback,3834,C,0,0,0,
2.083333333,52,25000,A,0,14007,Manager,S,High School,0,M,3,10,84.6,Van,3835,C,0,0,0,
1.333333333,46,16000,D,0,19144,Clerical,M,Less High School,1,F,0,4,68.4,Van,3836,C,0,0,2,
1.333333333,26,16000,A,1,48914,Clerical,M,High School,0,F,2,5,65.7,Station Wag,3837,P,0,0,0,
0.333333333,20,4000,B,0,7513,Blue Collar,M,High School,0,F,1,6,70.7,Station Wag,3838,C,0,0,1,
0.166666667,73,2000,C,0,24281,Home Maker,S,Less High School,0,F,2,1,72.3,Sedan,3839,C,0,0,2,
0.666666667,46,8000,A,0,18079,Clerical,M,Masters,1,M,3,6,78.3,Sedan,3840,C,0,0,0,
0.166666667,20,2000,C,1,7228,Doctor,S,Masters,1,F,13,4,59.1,SUV,3841,C,0,0,2,
2.75,44,33000,B,1,10937,Home Maker,M,Masters,1,M,10,13,64.2,SUV,3842,C,0,0,1,
0.583333333,59,7000,A,0,14490,Clerical,M,High School,1,M,5,12,74.5,Van,3843,C,0,0,0,
0.416666667,20,5000,B,0,15592,Lawyer,S,Bachelors,1,F,1,6,70.8,Sedan,3844,C,0,0,1,
1.666666667,46,20000,A,0,7540,Doctor,M,Masters,0,F,4,6,65.3,Hatchback,3845,C,0,0,0,
2.166666667,53,26000,A,1,11023,Home Maker,M,Less High School,0,F,2,8,72.9,Van,3846,C,0,0,0,
5,39,60000,B,0,96949,Clerical,M,High School,1,F,5,9,74.5,Sports Car,3847,C,0,0,1,
0.416666667,73,5000,A,0,9019,Manager,S,High School,1,F,7,7,71.6,Hatchback,3848,C,0,0,0,
0.333333333,39,4000,B,0,12873,Blue Collar,M,Bachelors,0,M,5,9,70.6,Van,3849,C,0,0,1,
0.416666667,38,5000,B,0,19329,Blue Collar,M,Masters,0,F,0,15,67.5,Van,3850,C,0,0,1,
1.166666667,45,14000,A,0,55574,Doctor,M,High School,0,F,5,9,73.9,Van,3851,C,0,0,0,
0.25,42,3000,A,0,15421,Clerical,S,Masters,1,F,9,0,74.8,Van,3852,C,0,0,0,
1.166666667,25,14000,A,0,8702,Doctor,S,High School,1,M,6,10,65.4,Sedan,3853,C,0,0,0,
0.333333333,20,4000,A,0,70674,Blue Collar,S,Less High School,0,F,5,0,72.7,Hatchback,3854,C,0,0,0,
2,57,24000,A,0,31205,Clerical,S,Masters,0,F,5,13,51.6,Van,3855,C,0,0,0,
0.333333333,53,4000,A,0,67759,Doctor,M,Masters,0,F,1,0,77.2,Van,3856,C,0,0,0,
1.333333333,74,16000,A,0,18887,Blue Collar,S,High School,1,M,2,8,78.8,Hatchback,3857,C,0,0,0,
0.166666667,25,2000,A,0,85872,Clerical,S,High School,0,M,2,12,60.9,Van,3858,C,0,0,0,
0.416666667,38,5000,A,1,18017,Professional,M,High School,1,F,5,0,58.2,Van,3859,P,0,0,0,
5,73,60000,B,1,5332,Clerical,S,Bachelors,0,M,1,10,76.5,SUV,3860,C,0,0,1,
0.25,59,3000,B,1,24490,Manager,S,Masters,0,M,0,0,72,SUV,3861,C,0,0,1,
0.416666667,20,5000,D,1,6151,Home Maker,M,Masters,0,F,1,7,76.8,Sports Car,3862,C,0,0,2,
1.333333333,50,16000,A,1,23810,Clerical,M,Less High School,0,F,2,5,74.9,SUV,3863,C,0,0,0,
0.416666667,34,5000,C,0,9770,Doctor,S,Less High School,1,F,4,15,51.5,Sports Car,3864,C,0,0,2,
0.416666667,19,5000,A,0,24522,Clerical,S,Less High School,0,F,7,7,76.8,Station Wag,3865,C,0,0,0,
1,50,12000,A,0,10773,Home Maker,M,Bachelors,0,F,6,0,69.6,Van,3866,C,0,0,0,
0.166666667,39,2000,C,0,28844,Blue Collar,S,Less High School,1,F,3,3,70.7,Hatchback,3867,C,0,0,2,
0.166666667,29,2000,A,0,21952,Clerical,M,High School,0,F,4,9,73.3,SUV,3868,C,0,0,0,
1,53,12000,B,0,53297,(missing),S,High School,1,F,4,6,73.6,Sedan,3869,P,0,0,1,
0.5,28,6000,C,0,32526,Clerical,S,Less High School,0,F,7,5,73.3,Sports Car,3870,C,0,0,2,
0.833333333,45,10000,A,0,39554,Clerical,S,Bachelors,1,F,11,2,64.5,Van,3871,C,0,0,0,
0.333333333,32,4000,A,1,6287,Doctor,S,Bachelors,0,F,1,11,68.1,SUV,3872,C,0,0,0,
1,50,12000,A,0,7254,Clerical,S,Less High School,0,F,4,9,79.9,Sedan,3873,C,0,0,0,
2.5,26,30000,A,0,12991,Doctor,S,Masters,0,F,4,5,67.7,SUV,3874,P,0,0,0,
0.333333333,79,4000,A,0,5462,Doctor,M,Bachelors,0,F,4,0,76.7,Van,3875,C,0,0,0,
0.5,26,6000,A,0,46634,Clerical,S,Masters,0,F,4,9,56,Van,3876,C,0,0,0,
0.083333333,69,1000,A,0,11650,Manager,S,Bachelors,0,F,13,4,71,Sedan,3877,C,0,0,0,
0.333333333,20,4000,D,0,19784,Clerical,S,Masters,1,M,5,3,73.9,Sports Car,3878,C,0,0,2,
3.25,35,39000,B,0,15345,Lawyer,S,Masters,1,F,2,2,74.1,SUV,3879,C,0,0,1,
0.166666667,36,2000,A,1,251048,Doctor,S,Less High School,1,F,2,8,73.9,Hatchback,3880,C,0,0,0,
1.333333333,71,16000,A,0,14261,Home Maker,M,Bachelors,1,F,7,4,73.3,Sports Car,3881,C,0,0,0,
0.25,50,3000,D,0,18320,Manager,S,Less High School,0,F,7,11,68.5,Hatchback,3882,C,0,0,2,
1,35,12000,A,0,6447,Doctor,S,Less High School,1,F,4,1,66.2,Sedan,3883,C,0,0,0,
0.5,22,6000,B,0,7806,Clerical,S,High School,0,F,0,3,71.5,Van,3884,P,0,0,1,
0.75,40,9000,A,1,85882,Lawyer,S,Masters,0,F,3,9,83.4,Sports Car,3885,C,0,0,0,
0.833333333,34,10000,A,1,7245,Doctor,M,Bachelors,1,F,0,7,76.9,Van,3886,C,0,0,0,
0.916666667,43,11000,C,0,57504,Doctor,M,Masters,1,F,5,7,65.5,Sports Car,3887,C,0,0,2,
1.5,61,18000,A,0,24519,Manager,S,Less High School,0,F,5,6,61.3,Hatchback,3888,C,0,0,0,
1.25,32,15000,B,0,50713,Manager,S,Masters,1,F,0,10,70.9,Van,3889,C,0,0,1,
0.916666667,48,11000,C,0,34447,Lawyer,S,Masters,0,F,3,9,65.2,SUV,3890,C,0,0,2,
0.916666667,31,11000,B,0,16974,Doctor,S,Bachelors,0,F,1,7,70.8,Van,3891,C,0,0,1,
0.083333333,43,1000,C,1,9530,Home Maker,M,Bachelors,0,F,4,1,63.1,Sedan,3892,C,0,0,2,
0.333333333,24,4000,A,0,17571,Doctor,M,Bachelors,0,M,11,11,71.6,Sports Car,3893,C,0,0,0,
0.333333333,41,4000,B,0,33281,Manager,S,Masters,0,F,2,7,71.2,Sedan,3894,P,0,0,1,
0.416666667,45,5000,A,1,26278,Clerical,S,Masters,1,F,4,6,73.9,Sedan,3895,C,0,0,0,
0.416666667,44,5000,C,0,11324,Clerical,M,Less High School,1,F,7,0,64.9,Sedan,3896,C,0,0,2,
3.583333333,43,43000,A,0,33787,Doctor,M,High School,0,M,7,8,69.9,SUV,3897,C,0,0,0,
0.083333333,72,1000,A,0,53841,Clerical,S,Less High School,0,F,5,14,70.2,Hatchback,3898,C,0,0,0,
0.166666667,39,2000,A,0,128763,Clerical,S,High School,1,F,0,0,79.6,Hatchback,3899,C,0,0,0,
0.666666667,25,8000,A,0,12727,Blue Collar,M,High School,0,F,5,1,78.3,Sports Car,3900,C,0,0,0,
0.5,34,6000,A,0,22675,Doctor,M,Bachelors,0,F,5,4,77.2,Sedan,3901,C,0,0,0,
0.5,74,6000,D,0,111316,Manager,S,Less High School,1,F,3,3,83.6,Sedan,3902,P,0,0,2,
0.083333333,37,1000,A,0,31150,Doctor,S,Bachelors,0,F,4,11,75.5,Sports Car,3903,C,0,0,0,
1.083333333,58,13000,A,0,58061,Clerical,M,Bachelors,0,F,5,1,67.4,SUV,3904,C,0,0,0,
0.416666667,41,5000,B,0,30634,Home Maker,S,Bachelors,1,F,14,10,66.7,Hatchback,3905,C,0,0,1,
0.666666667,41,8000,B,1,15865,Doctor,M,Less High School,1,F,2,9,67.1,SUV,3906,C,0,0,1,
0.916666667,53,11000,B,0,24829,Home Maker,M,Masters,1,F,7,6,70.1,Sports Car,3907,C,0,0,1,
0.083333333,19,1000,A,1,70407,(missing),S,Bachelors,0,F,5,6,67.6,Van,3908,C,0,0,0,
0.75,24,9000,B,1,19299,Clerical,M,High School,0,F,2,14,51,Sedan,3909,C,0,0,1,
0.5,43,6000,B,0,5439,Clerical,M,Less High School,1,M,9,5,64.7,Hatchback,3910,C,0,0,1,
0.333333333,44,4000,A,0,17276,Home Maker,S,Less High School,1,F,5,5,67.5,Van,3911,P,0,0,0,
0.5,48,6000,A,0,24067,Lawyer,S,Less High School,0,F,3,4,73.9,Sports Car,3912,C,0,0,0,
0.5,18,6000,A,0,28020,Clerical,M,Bachelors,0,F,8,5,70.1,SUV,3913,C,0,0,0,
1.083333333,50,13000,B,0,108245,Home Maker,S,Bachelors,1,M,2,13,69.8,Van,3914,C,0,0,1,
0.666666667,45,8000,B,0,12370,Lawyer,M,Bachelors,0,M,2,10,65.8,Station Wag,3915,C,0,0,1,
3.416666667,41,41000,B,0,12742,Clerical,M,Less High School,0,F,6,15,79.2,Station Wag,3916,C,0,0,1,
0.333333333,55,4000,A,0,9673,Doctor,S,Masters,0,M,4,15,66.6,Van,3917,C,0,0,0,
1,31,12000,B,1,48071,Blue Collar,S,Bachelors,0,F,5,0,62.5,Hatchback,3918,C,0,0,1,
1.75,28,21000,A,1,8549,Blue Collar,M,Less High School,0,F,10,11,68.8,SUV,3919,C,0,0,0,
1.916666667,19,23000,C,1,7863,Clerical,M,Bachelors,1,F,1,14,64.2,Sedan,3920,C,0,0,2,
0.333333333,44,4000,A,0,16833,Doctor,S,High School,0,M,1,0,70.9,Station Wag,3921,C,0,0,0,
0.25,70,3000,D,0,8006,Doctor,S,Masters,0,F,1,9,59.1,Sports Car,3922,C,0,0,2,
0.083333333,17,1000,A,0,26127,Lawyer,S,High School,0,F,4,0,50.6,SUV,3923,C,0,0,0,
0.916666667,53,11000,A,0,146954,Clerical,S,Bachelors,1,M,4,11,71,Hatchback,3924,C,0,0,0,
0.25,77,3000,A,1,132111,Home Maker,S,Masters,1,F,3,4,69.9,Hatchback,3925,C,0,0,0,
0.25,79,3000,B,0,36919,Lawyer,S,Bachelors,0,F,5,15,76.1,Hatchback,3926,C,0,0,1,
0.666666667,40,8000,D,1,8409,Doctor,S,High School,0,F,1,0,60.6,SUV,3927,C,0,0,2,
0.75,42,9000,B,0,144436,Blue Collar,M,Bachelors,0,M,11,12,63.7,Van,3928,C,0,0,1,
0.5,82,6000,B,0,5034,(missing),M,Less High School,0,F,2,4,55.5,Sports Car,3929,C,0,0,1,
1,20,12000,B,0,21011,Blue Collar,M,Less High School,0,M,0,6,62.1,Hatchback,3930,C,0,0,1,
3.75,41,45000,A,1,30369,Clerical,S,High School,0,F,10,7,65.8,SUV,3931,C,0,0,0,
0.083333333,39,1000,A,0,40676,Clerical,S,Masters,0,F,2,7,72.6,Hatchback,3932,C,0,0,0,
0.166666667,30,2000,C,0,35229,Clerical,S,Masters,1,F,0,5,75.9,SUV,3933,C,0,0,2,
0.916666667,16,11000,B,0,5835,Blue Collar,S,High School,0,F,5,7,66.6,Sports Car,3934,C,0,0,1,
0.416666667,41,5000,B,1,13084,Clerical,S,Bachelors,1,M,5,10,61.4,Sports Car,3935,C,0,0,1,
2.583333333,41,31000,C,0,9806,Home Maker,S,Masters,0,F,1,4,58,SUV,3936,C,0,0,2,
0.083333333,57,1000,A,0,8280,Blue Collar,S,Masters,0,F,2,8,77.3,Van,3937,C,0,0,0,
2.416666667,62,29000,B,0,10082,Clerical,S,Less High School,0,F,1,9,77.9,Van,3938,P,0,0,1,
0.666666667,44,8000,B,0,12492,Blue Collar,M,Masters,1,M,10,15,78.9,Sedan,3939,C,0,0,1,
0.083333333,43,1000,A,1,68200,Clerical,M,Less High School,1,M,4,5,70,Van,3940,C,0,0,0,
0.333333333,30,4000,C,0,108874,Blue Collar,S,Less High School,1,F,3,7,62.6,Station Wag,3941,C,0,0,2,
0.25,17,3000,A,0,87038,Clerical,M,High School,0,F,5,5,66.2,Hatchback,3942,C,0,0,0,
1.416666667,28,17000,A,1,27614,Home Maker,S,Bachelors,0,F,4,10,72.8,Sports Car,3943,C,0,0,0,
0.166666667,33,2000,B,0,10950,Clerical,S,Masters,1,F,2,3,71.9,Van,3944,P,0,0,1,
0.083333333,34,1000,A,1,95349,Home Maker,S,Less High School,0,F,15,12,66.8,Sedan,3945,C,0,0,0,
0.166666667,36,2000,A,0,40671,Home Maker,S,Bachelors,0,M,4,8,79.2,Sports Car,3946,C,0,0,0,
0.166666667,44,2000,B,0,10078,Blue Collar,S,High School,0,F,0,3,66.6,SUV,3947,C,0,0,1,
2.416666667,21,29000,B,0,42380,Clerical,S,High School,1,F,4,13,74,Van,3948,C,0,0,1,
0.666666667,42,8000,A,0,168639,Blue Collar,S,High School,0,M,0,6,79.3,Van,3949,C,0,0,0,
0.166666667,26,2000,A,0,117169,Blue Collar,S,Masters,1,F,1,5,72.2,Van,3950,C,0,0,0,
1,21,12000,B,1,31529,Blue Collar,M,Masters,1,F,7,9,73.4,Sports Car,3951,C,0,0,1,
0.416666667,41,5000,B,0,44138,Clerical,S,High School,0,F,3,8,55.5,Sedan,3952,C,0,0,1,
1.083333333,16,13000,A,0,39048,Lawyer,S,Less High School,0,F,2,4,67,Hatchback,3953,C,0,0,0,
0.416666667,40,5000,A,1,5591,Doctor,S,High School,1,M,3,11,62.9,Van,3954,C,0,0,0,
0.416666667,26,5000,B,0,19455,Doctor,S,Masters,1,F,1,1,79.8,Van,3955,C,0,0,1,
1.083333333,47,13000,A,0,10214,Doctor,S,Less High School,0,M,4,7,67.4,Sports Car,3956,P,0,0,0,
0.333333333,82,4000,A,0,14779,Manager,S,Less High School,0,F,5,0,66,Station Wag,3957,C,0,0,0,
1.583333333,45,19000,A,0,5074,Professional,S,High School,0,F,4,5,69.2,Station Wag,3958,P,0,0,0,
0.25,78,3000,B,0,6625,Blue Collar,M,Bachelors,0,F,4,1,65.9,Hatchback,3959,C,0,0,1,
0.166666667,19,2000,B,0,14184,Home Maker,M,Less High School,1,F,5,13,72.9,Sports Car,3960,C,0,0,1,
2,77,24000,A,0,37315,Doctor,S,Bachelors,0,F,1,14,62.6,SUV,3961,C,0,0,0,
0.25,31,3000,A,0,18601,Blue Collar,M,Bachelors,1,F,9,6,72.3,Van,3962,C,0,0,0,
0.833333333,35,10000,A,0,8365,Clerical,M,Bachelors,0,F,4,11,74.5,Hatchback,3963,C,0,0,0,
0.5,55,6000,A,1,22682,Blue Collar,S,High School,0,M,0,7,66,Station Wag,3964,C,0,0,0,
0.416666667,45,5000,C,0,6076,Blue Collar,S,Bachelors,1,F,4,8,58.1,Hatchback,3965,C,0,0,2,
0.416666667,29,5000,B,0,25553,Manager,M,Bachelors,0,M,3,7,74.6,Sedan,3966,C,0,0,1,
0.166666667,51,2000,A,0,12256,Doctor,S,Bachelors,0,F,5,4,72.5,Van,3967,C,0,0,0,
0.083333333,21,1000,A,0,34898,Doctor,S,Less High School,0,F,2,8,65.1,SUV,3968,P,0,0,0,
2,42,24000,A,0,89390,Clerical,M,High School,1,F,3,5,73.6,Van,3969,P,0,0,0,
1.083333333,59,13000,B,0,32047,Lawyer,S,Bachelors,1,M,0,12,77.4,Station Wag,3970,C,0,0,1,
0.916666667,31,11000,B,0,61267,Clerical,M,Masters,0,F,5,4,74.3,Hatchback,3971,C,0,0,1,
0.5,43,6000,C,0,18010,Doctor,S,High School,0,M,2,9,73.4,Sports Car,3972,P,0,0,2,
0.333333333,54,4000,D,0,6618,Doctor,S,Masters,0,F,6,4,71.5,Sedan,3973,C,0,0,2,
3.25,27,39000,A,0,11860,Home Maker,S,Masters,0,F,0,13,78,Station Wag,3974,C,0,0,0,
0.416666667,49,5000,A,0,23457,Doctor,S,Bachelors,0,F,0,14,55.5,Van,3975,C,0,0,0,
0.916666667,42,11000,A,1,26564,Doctor,S,Masters,1,M,5,2,72.1,Van,3976,C,0,0,0,
0.166666667,38,2000,A,1,13675,Home Maker,S,Less High School,1,F,3,11,67.5,SUV,3977,C,0,0,0,
1.166666667,33,14000,B,0,32196,Doctor,S,Less High School,0,M,4,6,72.7,SUV,3978,C,0,0,1,
2.5,16,30000,A,1,18910,Home Maker,S,Bachelors,0,M,0,10,71.9,Hatchback,3979,C,0,0,0,
1.666666667,28,20000,B,1,19731,Doctor,S,Less High School,0,M,1,1,65.7,Station Wag,3980,C,0,0,1,
1.5,71,18000,A,0,10593,Clerical,S,High School,1,F,4,13,72.4,Van,3981,C,0,0,0,
0.333333333,20,4000,B,0,8742,Clerical,M,High School,0,M,0,7,65.5,Hatchback,3982,C,0,0,1,
4.416666667,66,53000,A,0,7313,Clerical,S,Masters,1,F,2,8,73.7,Van,3983,C,0,0,0,
0.166666667,25,2000,B,1,36580,Manager,M,Less High School,0,F,1,8,77.3,Van,3984,C,0,0,1,
1.5,42,18000,A,0,18121,Lawyer,M,Masters,1,F,14,11,73.7,Van,3985,P,0,0,0,
3.333333333,38,40000,A,0,54740,Home Maker,M,Bachelors,1,F,5,13,61.8,Sports Car,3986,C,0,0,0,
0.166666667,22,2000,B,0,9521,Lawyer,M,Masters,0,F,6,8,69.1,Van,3987,C,0,0,1,
0.083333333,25,1000,B,0,58403,Clerical,S,High School,1,F,4,8,70.3,Hatchback,3988,C,0,0,1,
0.083333333,57,1000,C,0,13327,Home Maker,M,High School,1,M,5,0,70.8,Van,3989,P,0,0,2,
0.166666667,44,2000,A,1,10334,Doctor,S,Masters,0,M,9,8,72.8,Sports Car,3990,C,0,0,0,
1.416666667,24,17000,D,0,50989,Clerical,S,Masters,0,F,5,11,63.3,Hatchback,3991,C,0,0,2,
1.333333333,73,16000,A,0,73600,Manager,S,Masters,0,F,3,2,79,Hatchback,3992,C,0,0,0,
0.416666667,65,5000,A,0,10962,Lawyer,M,Bachelors,0,F,7,15,74.8,Sedan,3993,P,0,0,0,
1.083333333,21,13000,D,1,26196,Doctor,M,Less High School,0,M,4,15,73.6,SUV,3994,C,0,0,2,
0.166666667,51,2000,A,0,11250,Home Maker,S,High School,0,F,4,14,67.7,Hatchback,3995,P,0,0,0,
0.833333333,43,10000,C,0,6221,Home Maker,M,Bachelors,0,F,4,5,69.9,Sedan,3996,C,0,0,2,
0.666666667,19,8000,B,0,59336,Manager,S,Masters,0,F,10,2,69.7,SUV,3997,C,0,0,1,
0.833333333,25,10000,B,1,7043,Blue Collar,S,High School,1,F,6,1,68.1,Hatchback,3998,C,0,0,1,
2,34,24000,A,0,99042,Clerical,M,Masters,0,M,5,14,68.8,Sports Car,3999,C,0,0,0,
1.333333333,62,16000,A,0,7108,Doctor,M,High School,0,F,5,5,69.9,Sedan,4000,C,0,0,0,
4.583333333,51,55000,A,0,20466,Blue Collar,S,High School,1,M,8,9,72.1,Sedan,4001,C,0,0,0,
1.5,21,18000,A,0,12758,Blue Collar,S,Masters,0,F,4,12,72,Sedan,4002,C,0,0,0,
1.583333333,35,19000,A,0,23450,Clerical,S,Bachelors,1,F,1,8,61.1,Sedan,4003,C,0,0,0,
0.166666667,35,2000,D,0,93705,Manager,S,Less High School,0,F,3,1,63.9,SUV,4004,C,0,0,2,
2,30,24000,A,1,7996,Clerical,S,Bachelors,0,F,4,10,61.1,Van,4005,C,0,0,0,
4.333333333,58,52000,A,0,31648,Clerical,S,Masters,0,F,3,8,65.2,Van,4006,C,0,0,0,
0.75,35,9000,B,0,14026,Manager,M,Bachelors,1,F,4,2,73.5,Hatchback,4007,C,0,0,1,
1.833333333,83,22000,A,1,7648,Clerical,S,Less High School,0,F,6,8,74.1,Sports Car,4008,C,0,0,0,
0.083333333,49,1000,A,0,46185,Home Maker,S,Bachelors,0,F,2,5,71.2,Sedan,4009,C,0,0,0,
0.5,41,6000,B,0,286545,Home Maker,M,Masters,0,F,5,9,74.8,Sedan,4010,C,0,0,1,
2.333333333,25,28000,B,1,39745,Lawyer,M,High School,1,M,4,6,71.5,Van,4011,C,0,0,1,
1.083333333,46,13000,B,0,7402,Doctor,S,Bachelors,0,M,2,9,73.8,Sports Car,4012,C,0,0,1,
0.333333333,55,4000,A,1,22170,Blue Collar,S,Bachelors,1,F,5,10,60.3,Sedan,4013,C,0,0,0,
0.583333333,41,7000,B,0,7973,Home Maker,S,Bachelors,1,F,9,6,78.9,Van,4014,C,0,0,1,
0.25,25,3000,A,0,7273,Doctor,S,Masters,0,F,5,9,78.8,SUV,4015,C,0,0,0,
0.5,31,6000,A,0,16525,Doctor,S,Bachelors,0,F,3,9,64.9,Station Wag,4016,C,0,0,0,
1.416666667,43,17000,A,0,23316,Clerical,M,Less High School,0,F,2,0,76.3,Sedan,4017,C,0,0,0,
4.583333333,34,55000,A,0,10180,Doctor,S,Less High School,0,F,0,0,65.6,SUV,4018,P,0,0,0,
0.666666667,44,8000,B,1,89490,Home Maker,S,Masters,1,F,4,1,66.4,Sedan,4019,C,0,0,1,
1.583333333,27,19000,A,0,38830,Blue Collar,S,Less High School,0,F,4,3,61.7,Sports Car,4020,C,0,0,0,
0.833333333,24,10000,A,0,30682,Home Maker,S,High School,0,F,3,1,71.2,Sedan,4021,C,0,0,0,
3.25,20,39000,B,0,9381,Home Maker,S,High School,1,F,7,15,74.9,Station Wag,4022,C,0,0,1,
0.416666667,24,5000,A,0,13248,Lawyer,S,Bachelors,1,F,5,10,66.3,Hatchback,4023,C,0,0,0,
0.5,42,6000,A,0,15809,Clerical,M,Less High School,1,F,0,8,66.8,Sedan,4024,C,0,0,0,
0.583333333,39,7000,D,1,6504,Clerical,S,Bachelors,1,F,4,11,76.4,SUV,4025,C,0,0,2,
0.25,50,3000,C,0,33858,Clerical,S,Masters,0,F,2,15,72.1,Sports Car,4026,C,0,0,2,
1.5,59,18000,B,1,51817,Blue Collar,S,Masters,0,F,1,2,70.3,SUV,4027,C,0,0,1,
0.333333333,44,4000,B,1,22912,Doctor,M,Less High School,1,F,5,0,71.9,Sedan,4028,P,0,0,1,
0.5,52,6000,A,0,18247,Blue Collar,S,Bachelors,0,M,3,9,51.9,SUV,4029,C,0,0,0,
2,27,24000,A,0,16703,Clerical,M,High School,0,F,2,0,73.7,Hatchback,4030,C,0,0,0,
1.25,43,15000,A,0,21461,Clerical,S,Masters,0,F,5,11,62.8,Van,4031,C,0,0,0,
0.166666667,17,2000,A,0,5292,Home Maker,M,High School,1,F,3,12,65.7,Van,4032,C,0,0,0,
0.5,40,6000,B,0,33293,Doctor,S,High School,1,F,2,9,56.7,Station Wag,4033,C,0,0,1,
4.083333333,42,49000,D,0,79422,Lawyer,S,High School,0,F,4,1,73.7,SUV,4034,C,0,0,2,
0.333333333,28,4000,A,1,18414,Lawyer,S,Less High School,0,F,5,5,60.4,Hatchback,4035,C,0,0,0,
0.333333333,38,4000,A,0,33837,Clerical,S,Less High School,1,F,2,9,69,Sedan,4036,C,0,0,0,
1.166666667,40,14000,A,1,9465,Home Maker,M,Bachelors,1,F,4,8,71.6,SUV,4037,C,0,0,0,
0.166666667,56,2000,B,0,12884,Doctor,M,Masters,1,F,0,4,71.1,Van,4038,C,0,0,1,
0.25,56,3000,A,1,32263,Home Maker,S,Masters,0,F,2,6,68.9,Van,4039,C,0,0,0,
0.25,47,3000,A,0,9140,Doctor,S,High School,0,F,5,3,68.9,Van,4040,C,0,0,0,
