account_id,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,num_dependents,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_in_education,job_in_energy,job_in_media,job_in_transport,job_in_hospitality,job_in_healthcare,job_in_manufacturing,job_in_financial,citizenship_us,citizenship_latam,citizenship_eu,citizenship_middle_east,citizenship_africa,citizenship_india,citizenship_china,citizenship_other,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,marital_status_single,marital_status_married,marital_status_divorced,analytic_partition
1744,0,1,1,1,0,0,1,1,3,-0.430962773,-0.814545834,-0.232260292,-1.555154781,0.7527668617,-0.00134722,-0.598721714,-0.373063626,false,false,false,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1745,0,0,1,0,0,0,1,1,3,-0.280366153,0.2332082001,-1.079671583,-0.969744742,-1.186405848,0.5030715747,0.8659879818,1.68640945,false,false,true,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1746,0,1,0,1,0,0,1,1,2,-0.430962773,1.7393546238,-1.300735398,0.360732619,0.6073289084,-1.878254362,-0.68275187,0.1870384078,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1747,0,0,1,1,0,0,1,0,4,2.8821628736,-0.552607325,0.357243215,-0.70364927,-0.944009259,1.5119091638,-0.692735002,0.1246279481,false,false,true,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1748,0,0,1,1,1,0,1,1,3,0.9244068096,0.6261159628,1.7941580131,1.6379908855,0.8012461794,0.5969169319,-0.487640256,0.0635933061,false,false,false,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1749,0,0,1,0,0,0,1,1,6,-0.430962773,-1.534876732,0.3203992458,0.7864853745,0.316453002,1.113066396,0.3772222839,1.5751424386,true,false,true,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1750,0,1,1,1,0,0,0,0,7,-0.280366153,1.6083853695,0.5046190917,1.7976481688,-0.653133353,-0.048269898,-0.809212157,0.0490060327,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1751,0,0,0,0,1,0,0,1,6,-0.430962773,-0.22518419,0.0993354307,0.4139517134,1.0921220858,0.9605676907,0.0468687213,0.1913641232,false,false,false,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1752,0,0,0,1,0,1,0,0,0,-0.430962773,-1.076484342,0.5783070301,1.6379908855,0.6073289084,-2.230174451,2.759360697,1.3787789936,false,false,true,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
1753,0,0,0,1,0,1,1,0,0,-0.430962773,-0.552607325,-0.195416323,-1.66159297,0.2679736843,0.9253756818,-0.551252685,-0.065036646,false,false,false,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1754,0,1,1,1,0,0,1,0,2,-0.430962773,-0.945515088,-0.416480138,-1.342278403,0.4134116375,0.5030715747,-0.801792163,-0.014425776,false,false,true,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1755,0,0,0,0,0,1,0,1,4,-0.430962773,0.5606313357,0.9099027527,-1.289059309,1.0436427681,0.9019143425,-0.593719225,-0.512748184,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
1756,0,0,1,1,0,0,1,1,0,-0.430962773,0.0367543188,-0.711231891,0.3075135245,0.8982048149,0.9253756818,-0.798529987,0.1941097508,false,false,true,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1757,0,1,1,1,1,1,1,0,7,-0.430962773,0.4296620815,-1.153359522,-1.18262112,-0.944009259,0.4326875569,0.7621881662,-0.837230907,false,false,false,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1758,0,0,1,1,0,0,1,0,3,-0.430962773,-0.22518419,-1.521799213,0.6268280911,0.6073289084,0.233266173,-0.528737846,-0.867102374,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
1759,0,0,1,0,1,1,1,0,1,5.4423054188,-0.094214935,1.2414984754,-1.342278403,0.7042875439,0.4326875569,2.6896753771,-0.43703615,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1760,0,1,0,1,0,0,1,0,4,-0.430962773,-0.618091952,-0.232260292,-0.597211081,0.2679736843,0.6086476015,-0.678528517,0.1617149492,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
1761,0,1,0,1,1,1,1,0,6,-0.430962773,-1.207453596,-1.263891429,0.7864853745,1.0921220858,0.6321089408,-0.695807855,1.1535353908,false,false,false,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1762,0,1,0,0,0,0,0,0,0,-0.430962773,0.0367543188,-0.637543953,-1.714812064,0.4618909552,0.4913409051,-0.578194763,-0.243929007,false,false,false,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1763,0,0,1,1,0,0,0,0,2,-0.430962773,-1.534876732,-0.379636169,-1.342278403,0.8497254971,0.3036501909,-0.135434483,-0.514556574,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1764,0,0,0,1,1,0,1,0,4,-0.430962773,1.5429007424,-1.190203491,-0.543991986,1.1406014036,0.7259542979,-0.397500801,0.1237988526,false,false,false,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1765,0,1,1,1,0,0,0,0,6,-0.430962773,-0.814545834,-0.932295706,-0.70364927,0.8982048149,-0.083461907,-0.652460236,0.7157009025,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1766,0,0,1,1,0,0,1,0,3,-0.430962773,-0.159699563,-0.158572354,1.3186763188,0.9466841326,1.2186424228,1.9348748659,-0.601587563,false,false,false,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1767,0,0,0,1,1,0,0,0,4,-0.430962773,1.1499929797,-0.232260292,-0.277896514,0.8012461794,0.4444182265,-0.233161409,-0.746559107,false,false,false,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1768,0,0,0,1,1,0,1,0,4,-0.430962773,-1.338422851,-1.816550967,-0.171458325,0.4618909552,0.1863434945,-0.686603859,-0.116104119,false,false,true,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1769,0,0,0,1,0,0,1,0,1,-0.430962773,-1.534876732,1.7941580131,-0.065020137,0.1710150488,1.3242184495,-0.670598808,-0.641624462,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
1770,0,1,0,1,1,0,0,0,4,-0.430962773,0.9535390984,1.2783424446,0.5736089967,0.510370273,1.3946024674,0.8281452851,-0.126930423,false,false,true,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1771,0,0,0,0,0,0,1,1,6,1.0750034299,0.3641774543,0.9467467219,0.9461426578,-2.010554249,0.0924981374,2.2236211225,-0.522907607,false,false,true,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1772,0,1,0,1,0,0,0,1,2,-0.430962773,0.4951467086,0.357243215,-0.277896514,1.0921220858,1.4297944763,2.7717540527,0.5909580862,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1773,0,0,0,0,0,0,1,0,0,-0.430962773,-1.076484342,-1.742863028,-0.118239231,0.8012461794,-1.655371639,-0.817302062,-0.062176868,false,false,false,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1774,0,1,1,1,1,1,1,0,2,-0.430962773,-0.749061207,1.7204700747,-1.18262112,-0.216819493,0.6203782711,2.2865199515,1.1237119866,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1775,0,1,1,0,0,1,1,0,6,-0.430962773,0.1022389459,-0.158572354,-0.118239231,-0.5076954,0.7494156372,0.4752696018,-0.242565205,false,false,false,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1776,0,0,0,1,1,0,1,1,0,0.0208270878,-0.094214935,-0.195416323,-0.171458325,-0.313778129,1.4180638066,-0.491120881,-0.681078591,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1777,0,1,0,1,0,1,1,0,2,-0.430962773,0.6916005899,-0.674387922,0.6800471856,1.1890807213,0.6555702801,-0.513876014,0.2771334458,false,false,true,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1778,0,1,0,1,0,0,1,1,2,-0.430962773,-0.552607325,1.0204346603,1.3718954133,-0.604654035,1.2186424228,1.7151877079,0.8794352363,false,false,false,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1779,0,1,1,0,0,0,1,0,3,-0.430962773,-0.22518419,-1.190203491,1.4783336021,0.7042875439,1.0074903693,1.3102191534,-0.570087944,false,false,true,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1780,0,0,0,1,1,1,1,0,4,1.6773899112,0.8225698441,-1.079671583,0.3075135245,-0.992488577,1.0309517085,-0.478407133,-0.237728815,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1781,0,1,1,1,1,0,1,1,3,-0.430962773,-1.207453596,0.2098673382,-0.118239231,-0.313778129,0.9371063514,-0.535305888,0.7731187658,false,false,false,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1782,0,0,0,1,1,0,0,0,3,0.1714237081,-0.749061207,-1.521799213,0.2542944301,0.9466841326,1.5471011727,2.0532816566,2.1043336318,false,false,false,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1783,0,0,0,1,0,0,0,1,2,-0.430962773,2.2632316407,-1.116515552,-0.118239231,1.0436427681,0.4561488962,0.2620194159,0.0913860272,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1784,0,1,1,0,0,0,1,0,6,-0.430962773,0.8225698441,-0.637543953,1.8508672632,0.7042875439,-0.916339452,-0.813734057,0.137905491,false,false,false,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
1785,0,0,0,1,0,0,1,0,2,4.2375324563,-1.534876732,-1.005983645,0.9993617522,-1.186405848,1.3476797888,-0.795435289,-0.715894591,false,false,false,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1786,0,1,0,1,0,0,1,1,3,-0.280366153,-1.403907478,-1.263891429,-1.501935686,0.6073289084,-0.153845925,-0.688883013,-0.155588287,true,true,false,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1787,0,0,0,1,0,0,1,1,1,0.9244068096,-1.469392105,-1.374423337,0.360732619,0.6073289084,0.3505728694,1.5197484199,-0.692115173,false,false,true,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1788,0,0,1,1,0,0,1,1,6,-0.430962773,-0.618091952,-1.374423337,0.2542944301,0.6558082262,-0.400189988,0.6022104777,-0.603395953,false,false,false,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1789,0,0,0,0,0,0,1,0,7,-0.430962773,-0.421638071,-1.706019059,-1.821250253,0.510370273,0.7142236283,-0.634146905,0.1584105834,false,false,true,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1790,0,1,1,1,0,0,0,1,0,-0.430962773,-0.094214935,-1.448111275,-0.437553798,-0.07138154,0.3271115301,-0.542390926,-0.66793923,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1791,0,1,0,1,0,0,0,1,2,-0.430962773,0.1022389459,-0.563856015,0.5736089967,0.9951634503,0.5148022444,1.0953160346,-0.435786499,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
1792,0,0,1,1,1,0,1,1,5,0.0208270878,-0.421638071,1.5362502288,1.2654572244,1.0436427681,0.7846076461,-0.611304392,1.3936786798,false,false,false,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1793,0,0,1,1,0,1,1,1,3,0.623213569,-1.076484342,-0.158572354,-0.331115609,-0.798571306,0.6438396104,1.2015843271,0.9413710689,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1794,0,0,1,0,0,0,1,1,3,1.2256000502,1.280962234,0.2467113074,0.9461426578,0.316453002,0.2215355034,-0.815656411,-0.436555515,false,false,true,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1795,0,0,0,1,0,0,1,0,3,-0.430962773,-0.159699563,-0.895451737,0.0946371468,0.0255770956,-0.118653916,-0.652882572,0.391812966,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1796,0,0,1,0,0,0,1,1,5,-0.430962773,-0.814545834,1.573094198,-1.235840214,0.6073289084,0.4092262176,0.8785997868,0.3726416359,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1797,0,0,1,0,1,0,1,0,3,1.8279865315,-1.534876732,-0.3427922,0.360732619,0.6558082262,0.8315303247,-0.716065385,-0.933189692,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1798,0,0,1,1,1,0,0,0,0,-0.430962773,1.9358085051,-0.490168076,-1.076182931,0.4134116375,1.535370503,-0.815649129,-0.678561265,false,false,true,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1799,0,1,1,0,0,0,0,0,6,0.0208270878,1.6738699967,-0.932295706,0.1478562412,-0.895529941,0.1511514856,-0.362599888,-0.011079355,false,true,false,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1800,0,0,0,1,0,0,1,1,0,-0.430962773,1.4119314882,-0.379636169,-0.384334703,0.5588495907,-0.00134722,0.1164957881,0.1038164509,false,false,true,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
1801,0,1,1,1,0,0,0,0,5,-0.430962773,-0.356153444,-0.379636169,-1.874469347,-0.944009259,0.0455754588,-0.764371802,1.2106828968,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1802,0,0,1,1,0,0,0,0,0,1.0750034299,-0.356153444,-0.379636169,-0.810087459,0.6558082262,0.397495548,0.9779213922,-0.507280961,false,false,true,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1803,0,1,1,1,1,0,0,0,7,-0.430962773,-0.618091952,-0.30594823,0.8397044689,0.4618909552,0.2567275123,-0.731145667,-0.843635369,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1804,0,0,0,1,0,0,0,1,4,-0.430962773,-0.028730308,-1.042827614,0.5736089967,0.8982048149,0.4092262176,-0.811877238,0.4339226033,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
1805,0,1,0,1,0,0,1,1,2,0.7738101893,-0.880030461,0.3940871842,-0.597211081,0.8497254971,-0.400189988,-0.778745764,0.3246562352,true,false,false,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1806,0,0,1,1,0,1,1,1,6,-0.280366153,-0.68357658,-0.969139676,-1.768031159,0.9466841326,-1.150952844,-0.528839789,0.0128322381,false,false,true,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1807,0,1,1,1,0,0,1,0,1,-0.430962773,1.4119314882,-0.674387922,-0.650430175,0.7042875439,0.7259542979,-0.502968113,-0.13381552,false,false,true,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
1808,0,0,0,0,1,0,1,0,5,-0.430962773,1.9358085051,0.9835906911,0.4139517134,-2.107512885,0.8432609943,-0.183107398,0.4815535356,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
1809,0,1,1,0,1,0,1,1,6,3.7857425954,-0.22518419,-1.66917509,0.2542944301,0.4618909552,0.526532914,-0.741288995,-0.848291521,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1810,0,0,0,1,0,1,1,0,0,-0.430962773,1.4119314882,0.6519949684,-1.289059309,0.8012461794,-0.036539229,-0.609119899,0.6613170479,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1811,0,0,0,0,0,1,1,0,5,-0.430962773,-1.534876732,-0.858607768,0.8929235633,0.3649323198,0.9371063514,-0.546679814,0.4007527777,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1812,0,1,0,1,0,1,1,0,0,2.580969633,0.1022389459,0.9467467219,-1.768031159,-0.313778129,0.7494156372,-0.653676271,0.2207729796,true,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1813,0,0,0,1,1,0,1,0,0,-0.430962773,-0.290668817,-0.3427922,1.9040863576,0.5588495907,0.4444182265,-0.573032079,-0.751215259,false,true,false,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1814,0,1,0,1,1,0,0,0,7,-0.129769532,-0.880030461,0.9835906911,2.063743641,-1.13792653,0.8315303247,-0.715861499,-0.959023825,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1815,0,0,1,0,0,0,1,0,4,-0.430962773,-1.272938224,-0.490168076,-0.331115609,0.316453002,1.5001784941,0.3491515516,0.2732763496,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1816,0,0,1,0,1,1,1,1,3,-0.430962773,-0.290668817,-1.411267306,2.0105245465,1.1406014036,0.7142236283,-0.766883969,-0.246957008,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1817,0,0,1,1,0,1,1,1,3,-0.430962773,1.7393546238,0.2467113074,0.360732619,0.3649323198,0.0338447892,-0.497383093,0.6166600449,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
1818,0,0,0,1,0,0,1,1,2,-0.430962773,-0.68357658,1.3151864137,-1.076182931,0.6073289084,0.3153808605,-0.809743717,0.4876996561,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1819,0,0,1,0,0,1,1,1,3,-0.430962773,-0.880030461,0.1730233691,0.5203899023,0.3649323198,0.6555702801,2.1973052661,-0.310244627,false,false,true,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1820,0,0,1,1,1,1,1,1,1,-0.430962773,-0.356153444,-1.595487152,0.360732619,-0.362257446,1.1013357264,1.6500898229,-0.930798533,false,false,true,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1821,0,1,1,1,0,1,0,1,4,5.2917087984,0.9535390984,1.3888743521,2.1169627354,0.6073289084,-0.071731238,-0.565364509,-0.884116855,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1822,0,1,1,0,0,0,1,0,1,-0.430962773,-1.272938224,-1.595487152,0.3075135245,0.5588495907,0.9722983603,1.2247763588,0.9563909139,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1823,0,0,1,0,0,1,0,0,4,-0.430962773,1.7393546238,-0.011196477,0.4139517134,0.7527668617,-0.482304675,1.6861266722,0.1865157172,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1824,0,0,1,1,0,0,1,1,3,-0.430962773,-0.749061207,-0.895451737,-0.171458325,-2.107512885,0.1628821552,-0.804588314,-0.067854369,true,false,false,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1825,0,1,1,1,1,0,1,0,3,-0.430962773,0.0367543188,-0.30594823,-1.501935686,0.510370273,0.5851862622,-0.733883564,-0.188205383,true,false,false,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1826,0,0,0,1,0,0,0,0,0,-0.430962773,0.4296620815,1.7941580131,0.3075135245,0.6558082262,0.9253756818,-0.705332243,-0.455588662,false,false,false,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1827,0,0,0,1,0,0,1,1,2,-0.430962773,-0.290668817,-0.527012045,-1.555154781,-0.07138154,0.4678795658,-0.293839337,-0.213636984,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1828,0,0,0,0,0,0,0,1,6,-0.129769532,-1.403907478,-1.632331121,1.3718954133,0.5588495907,1.2538344317,-0.802724214,1.3581477346,false,false,false,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1829,0,0,1,1,0,0,1,0,7,2.580969633,2.0667777594,-1.521799213,1.7976481688,0.4618909552,-0.024808559,-0.271266245,0.0882018201,false,false,true,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1830,0,0,0,0,0,0,1,0,0,-0.430962773,0.9535390984,-0.084884415,0.0414180523,0.6073289084,0.5617249229,-0.104793331,1.3674540305,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1831,0,0,0,1,1,0,1,0,0,0.3220203284,-0.22518419,-1.337579367,-0.863306553,-1.331843801,1.0896050567,-0.825952653,1.7079418997,false,false,false,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1832,0,0,1,1,1,1,1,0,1,-0.430962773,-0.094214935,-0.527012045,0.5203899023,0.5588495907,1.0896050567,2.1190712977,0.1472177949,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1833,0,0,0,0,0,0,0,1,4,-0.280366153,-0.22518419,-1.411267306,0.0946371468,0.6558082262,0.9136450121,1.468136137,0.3927381884,false,false,false,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1834,0,1,1,0,0,1,1,1,3,-0.430962773,-0.814545834,1.3888743521,2.063743641,-0.362257446,-0.024808559,-0.216748587,-0.007660838,false,true,false,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1835,0,0,0,1,0,0,0,0,3,-0.430962773,-0.487122698,-0.3427922,0.4139517134,0.316453002,0.6203782711,-0.177522378,-0.957119309,false,false,false,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1836,0,0,1,1,1,0,0,1,6,-0.430962773,0.3641774543,0.3203992458,1.1057999411,1.1406014036,0.0690367981,-0.794590619,0.9652105668,false,false,true,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1837,0,0,0,0,0,1,0,0,5,2.580969633,0.8880544713,-0.011196477,0.73326628,-0.895529941,0.8784530032,-0.477562462,-0.210807245,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1838,0,0,1,1,0,0,0,0,0,-0.430962773,-1.469392105,0.0624914615,0.6800471856,0.510370273,0.3153808605,-0.633804668,0.2561537264,false,false,true,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1839,0,0,0,0,0,1,1,1,2,-0.280366153,-0.552607325,0.8362148144,-0.065020137,-1.719678343,0.1980741641,-0.468089045,-0.171581418,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1840,0,0,0,1,0,1,0,0,4,-0.430962773,-0.094214935,-0.232260292,1.2654572244,0.6558082262,-0.106923247,1.111954588,0.1685459747,false,false,false,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1841,0,0,0,1,0,0,0,0,6,-0.430962773,0.0367543188,1.0941225986,0.73326628,0.316453002,0.5382635837,2.5389089665,1.5290014749,false,false,true,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
